bundle_id,genre_id,genre_count
425,3a36f60e-49ee-496e-8e85-995918d55f4e,1
425,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,2
425,5bc7529f-715e-40df-8957-00d9331fbe24,1
425,718bcd60-1797-491f-817c-e05572f82b53,1
425,7d0a9262-cf64-4af1-a674-d4e8948d8122,5
425,85c0ac04-9f32-4996-8a0f-c98803bedbd7,4
425,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
426,21bd5fa6-7c23-4270-b87e-af04e419f079,2
426,3a36f60e-49ee-496e-8e85-995918d55f4e,1
426,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,8
426,718bcd60-1797-491f-817c-e05572f82b53,16
426,7d0a9262-cf64-4af1-a674-d4e8948d8122,24
426,85c0ac04-9f32-4996-8a0f-c98803bedbd7,22
426,ff34ceef-0597-4b3e-abb0-95faf96df93e,21
428,1e23ced5-f640-4457-bf0b-643f46c758e1,2
428,718bcd60-1797-491f-817c-e05572f82b53,1
428,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
428,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
429,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,1
429,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
429,85c0ac04-9f32-4996-8a0f-c98803bedbd7,1
429,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
430,1e23ced5-f640-4457-bf0b-643f46c758e1,2
430,21bd5fa6-7c23-4270-b87e-af04e419f079,1
430,718bcd60-1797-491f-817c-e05572f82b53,2
430,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
430,c18ba94a-998a-40c6-a3c6-71390cb3f67c,1
432,21bd5fa6-7c23-4270-b87e-af04e419f079,1
432,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,4
432,718bcd60-1797-491f-817c-e05572f82b53,2
432,7d0a9262-cf64-4af1-a674-d4e8948d8122,6
432,85c0ac04-9f32-4996-8a0f-c98803bedbd7,6
432,ff34ceef-0597-4b3e-abb0-95faf96df93e,5
433,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,1
433,718bcd60-1797-491f-817c-e05572f82b53,4
433,7d0a9262-cf64-4af1-a674-d4e8948d8122,6
433,85c0ac04-9f32-4996-8a0f-c98803bedbd7,6
433,ff34ceef-0597-4b3e-abb0-95faf96df93e,6
434,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,1
434,718bcd60-1797-491f-817c-e05572f82b53,4
434,7d0a9262-cf64-4af1-a674-d4e8948d8122,4
434,85c0ac04-9f32-4996-8a0f-c98803bedbd7,4
434,ff34ceef-0597-4b3e-abb0-95faf96df93e,3
435,3a36f60e-49ee-496e-8e85-995918d55f4e,3
435,5bc7529f-715e-40df-8957-00d9331fbe24,3
435,7d0a9262-cf64-4af1-a674-d4e8948d8122,3
435,85c0ac04-9f32-4996-8a0f-c98803bedbd7,3
435,ff34ceef-0597-4b3e-abb0-95faf96df93e,3
436,21bd5fa6-7c23-4270-b87e-af04e419f079,1
436,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,4
436,718bcd60-1797-491f-817c-e05572f82b53,1
436,7d0a9262-cf64-4af1-a674-d4e8948d8122,4
436,85c0ac04-9f32-4996-8a0f-c98803bedbd7,4
436,ff34ceef-0597-4b3e-abb0-95faf96df93e,4
437,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,3
437,718bcd60-1797-491f-817c-e05572f82b53,3
437,7d0a9262-cf64-4af1-a674-d4e8948d8122,3
437,ff34ceef-0597-4b3e-abb0-95faf96df93e,3
438,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
438,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
439,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,5
439,7d0a9262-cf64-4af1-a674-d4e8948d8122,5
439,ff34ceef-0597-4b3e-abb0-95faf96df93e,5
440,21bd5fa6-7c23-4270-b87e-af04e419f079,36
440,43d85243-a808-4914-aaa6-55cf20a105e8,35
440,5bc7529f-715e-40df-8957-00d9331fbe24,36
440,ff34ceef-0597-4b3e-abb0-95faf96df93e,36
441,718bcd60-1797-491f-817c-e05572f82b53,1
441,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
442,1e23ced5-f640-4457-bf0b-643f46c758e1,3
442,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,3
442,7d0a9262-cf64-4af1-a674-d4e8948d8122,3
443,21bd5fa6-7c23-4270-b87e-af04e419f079,2
443,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,2
443,718bcd60-1797-491f-817c-e05572f82b53,2
443,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
443,c18ba94a-998a-40c6-a3c6-71390cb3f67c,1
445,5bc7529f-715e-40df-8957-00d9331fbe24,1
445,718bcd60-1797-491f-817c-e05572f82b53,1
445,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
445,85c0ac04-9f32-4996-8a0f-c98803bedbd7,1
447,21bd5fa6-7c23-4270-b87e-af04e419f079,5
447,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,5
447,718bcd60-1797-491f-817c-e05572f82b53,5
447,7d0a9262-cf64-4af1-a674-d4e8948d8122,5
447,85c0ac04-9f32-4996-8a0f-c98803bedbd7,5
448,1e23ced5-f640-4457-bf0b-643f46c758e1,6
448,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,6
449,1e23ced5-f640-4457-bf0b-643f46c758e1,5
449,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,5
450,718bcd60-1797-491f-817c-e05572f82b53,5
450,7d0a9262-cf64-4af1-a674-d4e8948d8122,10
450,85c0ac04-9f32-4996-8a0f-c98803bedbd7,4
450,ff34ceef-0597-4b3e-abb0-95faf96df93e,6
451,21bd5fa6-7c23-4270-b87e-af04e419f079,1
451,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,1
454,1e23ced5-f640-4457-bf0b-643f46c758e1,8
454,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,2
454,718bcd60-1797-491f-817c-e05572f82b53,3
454,7d0a9262-cf64-4af1-a674-d4e8948d8122,8
456,098dc937-a359-44c8-a5a6-9383d68d06d1,4
456,9c917322-9aa1-4788-ab7d-77e5d58b171e,4
457,1e23ced5-f640-4457-bf0b-643f46c758e1,9
457,21bd5fa6-7c23-4270-b87e-af04e419f079,9
457,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,2
457,718bcd60-1797-491f-817c-e05572f82b53,17
457,7d0a9262-cf64-4af1-a674-d4e8948d8122,24
457,ff34ceef-0597-4b3e-abb0-95faf96df93e,16
459,1e23ced5-f640-4457-bf0b-643f46c758e1,3
459,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,3
459,718bcd60-1797-491f-817c-e05572f82b53,1
459,7d0a9262-cf64-4af1-a674-d4e8948d8122,4
460,1e23ced5-f640-4457-bf0b-643f46c758e1,2
460,3a36f60e-49ee-496e-8e85-995918d55f4e,1
460,718bcd60-1797-491f-817c-e05572f82b53,2
460,7d0a9262-cf64-4af1-a674-d4e8948d8122,4
460,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
460,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
461,718bcd60-1797-491f-817c-e05572f82b53,5
461,7d0a9262-cf64-4af1-a674-d4e8948d8122,5
462,1e23ced5-f640-4457-bf0b-643f46c758e1,2
462,21bd5fa6-7c23-4270-b87e-af04e419f079,1
462,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,3
462,7d0a9262-cf64-4af1-a674-d4e8948d8122,3
462,85c0ac04-9f32-4996-8a0f-c98803bedbd7,1
464,718bcd60-1797-491f-817c-e05572f82b53,5
464,7d0a9262-cf64-4af1-a674-d4e8948d8122,6
464,ff34ceef-0597-4b3e-abb0-95faf96df93e,4
467,21bd5fa6-7c23-4270-b87e-af04e419f079,4
467,43d85243-a808-4914-aaa6-55cf20a105e8,1
467,718bcd60-1797-491f-817c-e05572f82b53,4
467,7d0a9262-cf64-4af1-a674-d4e8948d8122,4
467,ff34ceef-0597-4b3e-abb0-95faf96df93e,4
469,718bcd60-1797-491f-817c-e05572f82b53,2
469,7d0a9262-cf64-4af1-a674-d4e8948d8122,9
469,85c0ac04-9f32-4996-8a0f-c98803bedbd7,3
469,ff34ceef-0597-4b3e-abb0-95faf96df93e,6
471,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
471,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
472,718bcd60-1797-491f-817c-e05572f82b53,2
472,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
472,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
472,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
473,7d0a9262-cf64-4af1-a674-d4e8948d8122,3
473,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
473,ff34ceef-0597-4b3e-abb0-95faf96df93e,3
474,1e23ced5-f640-4457-bf0b-643f46c758e1,2
474,718bcd60-1797-491f-817c-e05572f82b53,3
474,7d0a9262-cf64-4af1-a674-d4e8948d8122,4
474,85c0ac04-9f32-4996-8a0f-c98803bedbd7,3
476,081535ac-eb1c-4a37-879c-573fe6e82eaf,4
476,1e23ced5-f640-4457-bf0b-643f46c758e1,4
476,718bcd60-1797-491f-817c-e05572f82b53,4
476,7d0a9262-cf64-4af1-a674-d4e8948d8122,4
476,85c0ac04-9f32-4996-8a0f-c98803bedbd7,4
479,1e23ced5-f640-4457-bf0b-643f46c758e1,3
479,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
479,c18ba94a-998a-40c6-a3c6-71390cb3f67c,1
480,718bcd60-1797-491f-817c-e05572f82b53,2
480,7d0a9262-cf64-4af1-a674-d4e8948d8122,4
480,85c0ac04-9f32-4996-8a0f-c98803bedbd7,3
480,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
482,21bd5fa6-7c23-4270-b87e-af04e419f079,1
482,718bcd60-1797-491f-817c-e05572f82b53,2
482,7d0a9262-cf64-4af1-a674-d4e8948d8122,6
482,85c0ac04-9f32-4996-8a0f-c98803bedbd7,6
482,ff34ceef-0597-4b3e-abb0-95faf96df93e,4
484,1e23ced5-f640-4457-bf0b-643f46c758e1,1
484,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,2
484,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
484,85c0ac04-9f32-4996-8a0f-c98803bedbd7,1
484,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
487,718bcd60-1797-491f-817c-e05572f82b53,2
487,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
487,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
488,1e23ced5-f640-4457-bf0b-643f46c758e1,15
488,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,9
488,7d0a9262-cf64-4af1-a674-d4e8948d8122,12
490,718bcd60-1797-491f-817c-e05572f82b53,2
490,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
490,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
491,26588482-88c2-4cb5-b7c8-305120273980,12
491,3a0b3916-5cd7-4d1b-8962-79270ec3b670,12
491,deb0fa7a-e1ca-4235-a1de-b38fed28982d,12
492,26588482-88c2-4cb5-b7c8-305120273980,15
492,3a0b3916-5cd7-4d1b-8962-79270ec3b670,15
492,deb0fa7a-e1ca-4235-a1de-b38fed28982d,15
494,21bd5fa6-7c23-4270-b87e-af04e419f079,2
494,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
494,ff34ceef-0597-4b3e-abb0-95faf96df93e,1
495,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,8
495,7d0a9262-cf64-4af1-a674-d4e8948d8122,8
496,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,4
496,718bcd60-1797-491f-817c-e05572f82b53,4
496,7d0a9262-cf64-4af1-a674-d4e8948d8122,4
497,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
497,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
498,718bcd60-1797-491f-817c-e05572f82b53,1
498,7d0a9262-cf64-4af1-a674-d4e8948d8122,3
498,85c0ac04-9f32-4996-8a0f-c98803bedbd7,3
498,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
501,21bd5fa6-7c23-4270-b87e-af04e419f079,1
501,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,3
501,718bcd60-1797-491f-817c-e05572f82b53,3
501,7d0a9262-cf64-4af1-a674-d4e8948d8122,4
501,85c0ac04-9f32-4996-8a0f-c98803bedbd7,1
501,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
503,718bcd60-1797-491f-817c-e05572f82b53,1
503,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
503,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
505,1e23ced5-f640-4457-bf0b-643f46c758e1,1
505,21bd5fa6-7c23-4270-b87e-af04e419f079,1
505,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,1
505,718bcd60-1797-491f-817c-e05572f82b53,2
505,7d0a9262-cf64-4af1-a674-d4e8948d8122,3
505,85c0ac04-9f32-4996-8a0f-c98803bedbd7,3
505,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
507,1e23ced5-f640-4457-bf0b-643f46c758e1,3
507,21bd5fa6-7c23-4270-b87e-af04e419f079,2
507,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,3
507,7d0a9262-cf64-4af1-a674-d4e8948d8122,3
509,5bc7529f-715e-40df-8957-00d9331fbe24,2
509,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
509,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
510,718bcd60-1797-491f-817c-e05572f82b53,2
510,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
510,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
511,1e23ced5-f640-4457-bf0b-643f46c758e1,2
511,5bc7529f-715e-40df-8957-00d9331fbe24,1
511,718bcd60-1797-491f-817c-e05572f82b53,2
511,7d0a9262-cf64-4af1-a674-d4e8948d8122,5
511,85c0ac04-9f32-4996-8a0f-c98803bedbd7,5
511,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
512,21bd5fa6-7c23-4270-b87e-af04e419f079,2
512,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,1
512,5bc7529f-715e-40df-8957-00d9331fbe24,1
512,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
512,c18ba94a-998a-40c6-a3c6-71390cb3f67c,2
512,ff34ceef-0597-4b3e-abb0-95faf96df93e,1
514,1e23ced5-f640-4457-bf0b-643f46c758e1,2
514,718bcd60-1797-491f-817c-e05572f82b53,2
514,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
514,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
514,ff34ceef-0597-4b3e-abb0-95faf96df93e,1
516,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,2
516,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
516,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
519,718bcd60-1797-491f-817c-e05572f82b53,2
519,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
520,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,9
520,7d0a9262-cf64-4af1-a674-d4e8948d8122,9
520,85c0ac04-9f32-4996-8a0f-c98803bedbd7,9
526,21bd5fa6-7c23-4270-b87e-af04e419f079,1
526,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,1
526,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
526,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
528,21bd5fa6-7c23-4270-b87e-af04e419f079,2
528,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,2
528,7d0a9262-cf64-4af1-a674-d4e8948d8122,4
528,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
528,ff34ceef-0597-4b3e-abb0-95faf96df93e,1
531,21bd5fa6-7c23-4270-b87e-af04e419f079,1
531,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,4
531,7d0a9262-cf64-4af1-a674-d4e8948d8122,3
532,1e23ced5-f640-4457-bf0b-643f46c758e1,4
532,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,4
532,718bcd60-1797-491f-817c-e05572f82b53,4
532,7d0a9262-cf64-4af1-a674-d4e8948d8122,4
533,718bcd60-1797-491f-817c-e05572f82b53,2
533,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
534,718bcd60-1797-491f-817c-e05572f82b53,1
534,7d0a9262-cf64-4af1-a674-d4e8948d8122,3
534,85c0ac04-9f32-4996-8a0f-c98803bedbd7,4
534,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
535,718bcd60-1797-491f-817c-e05572f82b53,3
535,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
535,ff34ceef-0597-4b3e-abb0-95faf96df93e,3
536,21bd5fa6-7c23-4270-b87e-af04e419f079,1
536,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,1
538,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,1
538,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
538,ff34ceef-0597-4b3e-abb0-95faf96df93e,1
539,3a36f60e-49ee-496e-8e85-995918d55f4e,2
539,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,2
539,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
539,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
540,718bcd60-1797-491f-817c-e05572f82b53,3
540,ff34ceef-0597-4b3e-abb0-95faf96df93e,3
542,1e23ced5-f640-4457-bf0b-643f46c758e1,3
542,21bd5fa6-7c23-4270-b87e-af04e419f079,1
542,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,1
542,718bcd60-1797-491f-817c-e05572f82b53,4
542,7d0a9262-cf64-4af1-a674-d4e8948d8122,4
542,85c0ac04-9f32-4996-8a0f-c98803bedbd7,4
542,ff34ceef-0597-4b3e-abb0-95faf96df93e,1
543,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,7
547,718bcd60-1797-491f-817c-e05572f82b53,1
547,7d0a9262-cf64-4af1-a674-d4e8948d8122,1
547,85c0ac04-9f32-4996-8a0f-c98803bedbd7,1
548,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,2
549,718bcd60-1797-491f-817c-e05572f82b53,2
549,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
549,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
552,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
552,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
560,3a0b3916-5cd7-4d1b-8962-79270ec3b670,1
560,718bcd60-1797-491f-817c-e05572f82b53,2
560,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
560,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
560,f92598a9-b5da-455a-a355-fc3347ab8a6d,1
560,ff34ceef-0597-4b3e-abb0-95faf96df93e,1
565,1e23ced5-f640-4457-bf0b-643f46c758e1,1
565,21bd5fa6-7c23-4270-b87e-af04e419f079,2
565,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,1
565,718bcd60-1797-491f-817c-e05572f82b53,2
565,7d0a9262-cf64-4af1-a674-d4e8948d8122,5
565,85c0ac04-9f32-4996-8a0f-c98803bedbd7,4
565,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
567,1e23ced5-f640-4457-bf0b-643f46c758e1,3
567,3a36f60e-49ee-496e-8e85-995918d55f4e,1
567,718bcd60-1797-491f-817c-e05572f82b53,3
567,7d0a9262-cf64-4af1-a674-d4e8948d8122,8
567,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
567,c18ba94a-998a-40c6-a3c6-71390cb3f67c,2
567,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
568,718bcd60-1797-491f-817c-e05572f82b53,1
568,7d0a9262-cf64-4af1-a674-d4e8948d8122,1
569,1e23ced5-f640-4457-bf0b-643f46c758e1,4
569,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,2
569,5bc7529f-715e-40df-8957-00d9331fbe24,1
569,7d0a9262-cf64-4af1-a674-d4e8948d8122,3
569,85c0ac04-9f32-4996-8a0f-c98803bedbd7,3
569,ff34ceef-0597-4b3e-abb0-95faf96df93e,1
570,21bd5fa6-7c23-4270-b87e-af04e419f079,37
570,43d85243-a808-4914-aaa6-55cf20a105e8,36
570,5bc7529f-715e-40df-8957-00d9331fbe24,37
570,ff34ceef-0597-4b3e-abb0-95faf96df93e,37
571,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
572,1e23ced5-f640-4457-bf0b-643f46c758e1,1
572,85c0ac04-9f32-4996-8a0f-c98803bedbd7,3
574,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,4
575,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,16
577,21bd5fa6-7c23-4270-b87e-af04e419f079,1
577,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,2
579,718bcd60-1797-491f-817c-e05572f82b53,1
579,85c0ac04-9f32-4996-8a0f-c98803bedbd7,1
580,1e23ced5-f640-4457-bf0b-643f46c758e1,1
580,21bd5fa6-7c23-4270-b87e-af04e419f079,2
580,3a36f60e-49ee-496e-8e85-995918d55f4e,1
580,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,1
580,5bc7529f-715e-40df-8957-00d9331fbe24,1
580,718bcd60-1797-491f-817c-e05572f82b53,4
580,7d0a9262-cf64-4af1-a674-d4e8948d8122,9
580,85c0ac04-9f32-4996-8a0f-c98803bedbd7,4
580,ff34ceef-0597-4b3e-abb0-95faf96df93e,7
581,718bcd60-1797-491f-817c-e05572f82b53,3
581,85c0ac04-9f32-4996-8a0f-c98803bedbd7,3
582,718bcd60-1797-491f-817c-e05572f82b53,2
582,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
584,718bcd60-1797-491f-817c-e05572f82b53,1
584,7d0a9262-cf64-4af1-a674-d4e8948d8122,1
585,718bcd60-1797-491f-817c-e05572f82b53,1
585,ff34ceef-0597-4b3e-abb0-95faf96df93e,1
586,718bcd60-1797-491f-817c-e05572f82b53,5
586,7d0a9262-cf64-4af1-a674-d4e8948d8122,1
586,ff34ceef-0597-4b3e-abb0-95faf96df93e,8
588,718bcd60-1797-491f-817c-e05572f82b53,2
588,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
588,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
588,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
594,718bcd60-1797-491f-817c-e05572f82b53,2
594,7d0a9262-cf64-4af1-a674-d4e8948d8122,3
594,85c0ac04-9f32-4996-8a0f-c98803bedbd7,3
597,7d0a9262-cf64-4af1-a674-d4e8948d8122,1
597,85c0ac04-9f32-4996-8a0f-c98803bedbd7,1
597,ff34ceef-0597-4b3e-abb0-95faf96df93e,1
604,1e23ced5-f640-4457-bf0b-643f46c758e1,4
604,718bcd60-1797-491f-817c-e05572f82b53,1
604,85c0ac04-9f32-4996-8a0f-c98803bedbd7,1
608,718bcd60-1797-491f-817c-e05572f82b53,3
608,ff34ceef-0597-4b3e-abb0-95faf96df93e,3
610,1e23ced5-f640-4457-bf0b-643f46c758e1,4
610,21bd5fa6-7c23-4270-b87e-af04e419f079,4
610,7d0a9262-cf64-4af1-a674-d4e8948d8122,4
610,ff34ceef-0597-4b3e-abb0-95faf96df93e,3
611,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,1
611,718bcd60-1797-491f-817c-e05572f82b53,1
611,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
611,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
611,ff34ceef-0597-4b3e-abb0-95faf96df93e,1
612,85c0ac04-9f32-4996-8a0f-c98803bedbd7,18
614,21bd5fa6-7c23-4270-b87e-af04e419f079,2
614,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
614,85c0ac04-9f32-4996-8a0f-c98803bedbd7,1
614,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
616,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,1
616,718bcd60-1797-491f-817c-e05572f82b53,1
616,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
616,85c0ac04-9f32-4996-8a0f-c98803bedbd7,22
616,ff34ceef-0597-4b3e-abb0-95faf96df93e,1
622,1e23ced5-f640-4457-bf0b-643f46c758e1,2
622,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,2
622,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
623,1e23ced5-f640-4457-bf0b-643f46c758e1,2
623,21bd5fa6-7c23-4270-b87e-af04e419f079,4
623,718bcd60-1797-491f-817c-e05572f82b53,3
623,7d0a9262-cf64-4af1-a674-d4e8948d8122,4
623,85c0ac04-9f32-4996-8a0f-c98803bedbd7,4
623,ff34ceef-0597-4b3e-abb0-95faf96df93e,4
624,081535ac-eb1c-4a37-879c-573fe6e82eaf,2
624,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
624,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
624,c18ba94a-998a-40c6-a3c6-71390cb3f67c,1
627,718bcd60-1797-491f-817c-e05572f82b53,1
627,7d0a9262-cf64-4af1-a674-d4e8948d8122,3
628,098dc937-a359-44c8-a5a6-9383d68d06d1,3
628,21bd5fa6-7c23-4270-b87e-af04e419f079,1
628,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,1
628,7d0a9262-cf64-4af1-a674-d4e8948d8122,1
628,9c917322-9aa1-4788-ab7d-77e5d58b171e,3
631,21bd5fa6-7c23-4270-b87e-af04e419f079,2
631,718bcd60-1797-491f-817c-e05572f82b53,1
631,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
631,85c0ac04-9f32-4996-8a0f-c98803bedbd7,1
631,ff34ceef-0597-4b3e-abb0-95faf96df93e,1
633,718bcd60-1797-491f-817c-e05572f82b53,3
633,7d0a9262-cf64-4af1-a674-d4e8948d8122,3
633,85c0ac04-9f32-4996-8a0f-c98803bedbd7,3
634,1e23ced5-f640-4457-bf0b-643f46c758e1,1
634,21bd5fa6-7c23-4270-b87e-af04e419f079,1
634,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,1
634,718bcd60-1797-491f-817c-e05572f82b53,12
634,7d0a9262-cf64-4af1-a674-d4e8948d8122,11
634,85c0ac04-9f32-4996-8a0f-c98803bedbd7,10
634,ff34ceef-0597-4b3e-abb0-95faf96df93e,9
646,1e23ced5-f640-4457-bf0b-643f46c758e1,2
646,21bd5fa6-7c23-4270-b87e-af04e419f079,1
646,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,8
646,718bcd60-1797-491f-817c-e05572f82b53,16
646,7d0a9262-cf64-4af1-a674-d4e8948d8122,1
646,85c0ac04-9f32-4996-8a0f-c98803bedbd7,27
647,1e23ced5-f640-4457-bf0b-643f46c758e1,4
647,7d0a9262-cf64-4af1-a674-d4e8948d8122,1
647,ff34ceef-0597-4b3e-abb0-95faf96df93e,3
649,718bcd60-1797-491f-817c-e05572f82b53,2
649,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
649,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
650,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575,1
650,718bcd60-1797-491f-817c-e05572f82b53,2
650,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
650,ff34ceef-0597-4b3e-abb0-95faf96df93e,2
651,718bcd60-1797-491f-817c-e05572f82b53,2
651,7d0a9262-cf64-4af1-a674-d4e8948d8122,2
651,85c0ac04-9f32-4996-8a0f-c98803bedbd7,2
