id,user_id,item_id,recommend,body,helpful_score,helpful_count,posted_date
4eb4c09d-a95c-4972-8038-e7e88be852f9,8031162085,105600,1,4,0%,0,2015-10-17
5e75e17f-d729-489d-8d76-680128e52265,8031162085,440,1,16,0%,0,2013-02-15
5c9a7273-a442-40e7-a8be-653f1658ab42,8031162085,200210,1,10,0%,0,2013-01-24
b3e29f8e-8070-4ade-bc10-b45a48d0d46f,8012909706,218130,1,9,0%,0,2013-12-07
80cb4fcb-6348-450c-9a49-57fa24c7a723,8011336251,252490,-1,1139,0%,0,2014-01-10
40b9367e-e448-42fd-8731-1439a6d6f06c,8040530605,270210,1,755,100%,1,2020-05-23
844feca2-da17-468b-a832-da1ce371d4b8,8040530605,386070,1,134,40%,4,2020-03-04
66209ea5-d8da-4871-aa82-8f4d8819a637,8040530605,8930,1,215,0%,0,2020-08-03
2f95c0e4-98db-482b-9877-9e7e17290109,8040530605,330830,1,180,0%,0,2020-04-15
4b0d992a-4490-4547-83cf-055158800be7,8040530605,218230,1,237,0%,0,2014-06-27
8fc5ee16-5e88-4e46-a298-9feb68389515,8040530605,104900,1,262,0%,0,2014-06-09
8d052dcb-2459-4a4a-819b-22f55a13b61f,8040530605,440,1,19,0%,0,2014-01-01
01f44283-0a60-4786-ba6c-44e25b2e7fb1,8040530605,240,1,85,0%,0,2011-12-30
a7306334-4501-4494-b665-7dccde62dfa3,7974500703,8980,1,252,0%,0,2012-07-15
1ba85cc7-605f-4bb8-8341-2eb7a3fbb6ed,7974500703,113200,1,539,0%,0,2012-06-17
97de97b6-37a2-4dd9-bd2e-35bbc6f0fd37,7974500703,8190,1,353,0%,0,2012-01-28
ef183fd2-7e74-4705-a24e-34dc6cea0514,7974500703,43000,1,333,0%,0,2012-01-28
9c1b792c-72a8-4919-b378-7cdf080d6730,7974500703,18700,-1,326,0%,0,2011-12-27
a8dbba5d-8781-451f-8d90-938b64543937,7974500703,98800,1,259,0%,0,2011-12-20
e2e482c4-6ae1-47c0-a0a4-e1c4f2e8fcd1,7974500703,107100,1,280,0%,0,2011-12-20
1df502c8-2b24-4fc2-87b5-0dd67d9626cc,7974500703,630,1,191,0%,0,2010-12-28
0bf67ecc-aa07-40d4-9713-704241dbe609,7974500703,57300,1,182,0%,0,2010-12-28
24ffc25a-d29e-4f74-856e-699e7a9df518,8047185525,213670,1,18,50%,1,2014-03-20
a134a835-6a89-4ac4-aaf8-ede328675b06,8047185525,218620,1,15,0%,0,2014-06-27
9f1bc5a9-777f-4e91-83e9-c552aaba8679,8047185525,226620,1,21,0%,0,2013-12-16
f747366f-f4eb-4a4d-a2df-c08d1fac5445,8067808950,391540,1,48,100%,2,2020-02-21
48864775-78e7-4961-8d68-7768c738358d,8082360492,570,1,8,0%,0,2014-10-06
7b009534-e9d8-48d7-a1e4-3036e79a5d03,8082360492,730,1,47,0%,0,2014-09-08
f01dcf11-7435-4370-a3ed-4595fedba81c,8021244661,105600,1,312,0%,0,2014-04-15
120a0749-e3d0-484f-9f63-f17820e13f2a,8088538797,209870,1,15,0%,0,2015-09-01
6fd764d3-3c1c-42a5-acc2-481f3798f81a,8071483936,265630,1,27,0%,0,2014-05-30
856b3b8e-7689-499d-b246-f2fb8177710e,8045715119,401920,1,58,0%,0,2015-11-06
5857b5ef-1674-4ede-bb68-6f98d0285d3b,8104386187,33230,1,223,75%,3,2020-07-20
c66aa226-15cf-415e-88b8-c7c5a734009e,8104386187,239200,1,269,100%,1,2020-03-27
b3b75993-13c4-4afa-a915-f5de1d8c868f,8104386187,440,1,560,100%,1,2015-11-08
2f550df4-2d31-4f3a-b9e2-da4a5b4d2ff3,8104386187,346900,1,501,100%,1,2015-05-24
94891e62-c11e-42fb-bc60-186f0d787282,8104386187,363970,1,110,50%,1,2020-03-27
d90589e5-8579-4148-9bb3-f06015b2e80f,8104386187,65790,1,146,0%,0,2020-07-20
d40a2718-fcc8-4576-b058-fa4175218843,8104386187,57300,1,40,0%,0,2020-03-27
949506c6-daee-47ee-8815-cd692f9732bd,8104386187,230410,1,232,0%,0,2020-03-27
9087744c-0bae-40ef-afbe-6707beb44eb1,8104386187,630,1,88,0%,0,2015-05-24
6f0a946a-b27f-4a80-9782-93dd3e09dbd6,8020928326,70,1,67,100%,2,2014-07-01
6fe0d912-3570-4976-b801-f21e3a236a9d,8039667033,8500,-1,271,60%,9,2014-09-27
1ceafe82-49fb-4643-b898-511381912e77,8039874575,221100,1,13,0%,0,2014-02-01
8eb4d3d8-5709-498c-9d36-c4902c67721e,8089824807,99900,1,131,0%,0,2015-05-28
dc5ce56d-3c4f-44b3-9e33-e5f633050182,8066630066,250900,1,57,100%,1,2015-04-13
44e82f03-b695-4ac7-bbae-2155451c3ad4,8074783119,211820,1,34,100%,1,2013-12-06
c4235a2f-2f5e-4f27-8905-2da4decb81da,8074783119,380600,1,66,33%,1,2015-08-31
893aaa6a-2325-459c-a389-cdd03fb78270,8074783119,22380,1,34,0%,0,2015-06-18
be0f8214-b5ec-4b60-98b3-dafc268172d9,8074783119,252490,1,54,0%,0,2014-10-18
2e4674a4-6bef-44cd-93ed-41a632f50124,8041877981,2450,-1,14,0%,0,2014-01-09
33813dfd-7b05-4de6-91b6-3477e9a1bfcf,8041877981,241540,1,52,0%,0,2014-02-28
ee69fb67-c5c4-4e4e-bcd2-9c88337a2bb1,8059173677,220200,1,250,0%,0,2020-03-31
50d17601-4cbb-45c8-a5ae-a8ea70d1a71d,8054496878,47780,1,325,63%,10,2020-06-28
c7a2f63c-61f4-486f-aa0a-612d55809759,8054496878,377160,1,26,67%,2,2020-07-20
f94c34bb-7ebe-4eaf-b79a-d81c7aeada7b,8054496878,4000,1,110,50%,1,2020-07-06
ee627a02-071f-4ce6-8582-04274aaad5b5,8054496878,107410,1,31,0%,0,2015-05-09
c0dd276a-67fd-4f16-8d22-0f064eced21a,8054496878,230190,1,113,0%,0,2015-04-21
2a3a41cc-87cd-413f-8cca-5d873c175e4d,8054496878,435881,1,77,11%,1,2020-05-18
b9af9b15-35ba-41a8-bbae-d86a069a0e4a,8054496878,391270,1,287,0%,0,2015-08-06
d8b876ef-6fde-48e8-919d-8b24102fb40a,8054496878,301520,1,18,0%,0,2015-07-30
2773b357-96a8-4409-a9b5-dae17548ee37,8100436187,246420,1,225,100%,1,2015-12-27
1d4ff52a-536c-4b9e-8722-05c2267a845d,8100436187,289130,1,198,100%,1,2015-12-27
b70174e4-0f51-4f7f-b9fb-5ae06f2f69c7,8100436187,234630,1,82,33%,1,2015-12-27
01d5abbd-2865-4ff6-8611-f34bd0c7a9f5,8100436187,253030,1,462,0%,0,2020-01-02
b6068941-1e6d-4032-9dee-9f460e9ad02f,8100436187,249050,1,138,0%,0,2015-12-27
af594229-97ac-49cb-87c3-fbe987c0582e,8100436187,418340,1,54,0%,0,2015-12-26
56b73fb6-3153-42ac-b33e-385b83b0c571,8100436187,223850,1,130,0%,0,2015-12-22
616badea-cbd8-4176-9185-93cb834fee14,8100436187,263020,1,127,0%,0,2015-07-07
5a0d1e03-804c-440c-8782-4ff59ebe2c5e,8100436187,287980,1,197,0%,0,2015-06-30
3f55c7c1-b12a-4b95-a7d5-60b96c9e9f91,8100436187,245550,1,91,0%,0,2014-05-16
10a43c02-0cec-422e-98e8-0d56d620acc9,8090520850,570,1,17,0%,0,2015-01-12
0d6a280d-a358-4bd4-837a-22d17295a02a,8090520850,304050,-1,152,0%,0,2020-07-12
c889ac5d-44e4-4f24-929c-8e239c952368,8090520850,417860,1,38,0%,0,2015-11-22
5c7a12c0-2222-4be6-ac09-094c0563cb86,8090520850,96100,-1,121,0%,0,2015-03-30
12ed839e-d18d-4e8f-97cc-e43feffbba61,8082992295,4000,1,9,100%,1,2014-06-02
848f3841-39f6-46bb-b21a-f34063e1fe25,8082992295,570,1,29,100%,1,2014-05-28
517d2dd7-7474-408a-9f84-94660cd7043f,8082992295,440,1,16,100%,1,2014-05-28
fe57473a-af89-4a82-b408-71f79f533122,8082992295,230410,1,31,0%,0,2020-03-10
0eda9f39-cbac-4fa4-8923-ea3e38ed6201,8027993240,80,1,42,0%,0,2015-06-27
855a9bae-36d8-4b4a-93e2-c4d0f4b5a6f0,8027176626,257850,1,1719,100%,5,2020-07-04
6fb4276f-8fca-4f28-a808-a70ccda763f5,8027176626,105600,1,76,67%,4,2015-07-04
6c7bb4b1-cf27-43df-8ffa-60611a7b56da,8027176626,219150,1,28,100%,1,2015-08-15
81b8c774-0a8c-4aca-84bd-f3510730bfc6,8027176626,204450,1,22,67%,2,2020-09-07
6786eb27-23b3-491c-b6d2-1ac11efe5b7c,8027176626,239140,1,536,67%,2,2020-02-20
0bff5c71-d0c3-4e5e-9de1-dd582f09e3b7,8027176626,322500,-1,248,43%,3,2020-02-29
9088d553-7c96-4453-8463-af8d6d571925,8027176626,218620,1,520,0%,0,2015-08-25
f86b57f2-e449-4480-8c1b-3ad915ce3dad,8027176626,440,1,12,0%,0,2015-03-14
82e2dda1-2fb0-4bc7-9fce-b81ee28e45c6,8056770012,385770,1,941,74%,17,2015-07-26
c837a424-0c47-4b38-8c8a-72bbc931326b,8056770012,252630,1,410,75%,9,2014-10-10
31afa9c0-6f91-4824-929d-e59310b38ab0,8056770012,212200,1,323,75%,6,2014-12-13
ef2550ba-23f6-4b03-b40d-abb863aa45f8,8056770012,218680,1,782,67%,6,2014-12-30
cfcb4632-d509-4198-bd96-dcdab3c5f3ff,8056770012,230410,1,431,100%,2,2015-08-17
a38c18c9-2a78-4e1e-86ba-9dadc8861fe7,8056770012,4000,1,503,100%,2,2015-04-03
9c2a60a5-a19e-49fa-be39-e1acee44d938,8056770012,346900,1,475,50%,1,2015-04-04
4c1bb8e5-ccae-4af7-b269-741d85353fba,8056770012,440,1,329,50%,1,2012-08-23
0f02cc81-c111-4bc4-b940-efdd86558286,8056770012,387860,1,143,0%,0,2015-12-05
12e99abc-580b-4cf5-a641-17969a928151,8056770012,221640,1,249,0%,0,2015-12-05
98b23202-9ce0-434e-9106-ba819c74ff2d,8091740831,387990,1,27,100%,1,2020-01-27
ce118e53-b9a2-45da-978a-9af71cea04e0,7970409140,310560,-1,1292,47%,17,2020-07-12
cd88e2bd-610f-4be5-8def-50b642b1735d,8072886602,630,1,75,0%,0,2020-03-11
e55825c4-dd62-4fd5-8550-ab3310ef2004,8072886602,223470,1,75,0%,0,2020-03-11
8312851d-3fec-43eb-acff-5825ea7791f3,8072886602,620,1,75,0%,0,2020-03-11
b0f7db33-7b0f-4c0e-af02-a6a92db7a245,8072886602,4000,1,75,0%,0,2020-03-11
151361d2-4cda-4c75-a4a2-c6dd4bd60c31,8072886602,440,1,75,0%,0,2020-03-11
af6bfd8a-a58e-482d-9eb5-d9a7fe8dd67a,8072886602,730,1,75,0%,0,2020-03-11
9efe4021-7704-4bb8-b1d1-9c8e223c5afb,8044571371,218620,1,429,67%,4,2014-06-28
c167fad7-92da-4512-ada2-e9b2beca5a29,8044571371,203160,1,306,67%,2,2014-06-22
5f5aedcc-7cc6-45b8-964a-6b84bfb787f1,8044571371,230410,1,306,57%,4,2014-06-28
3cb94935-2544-444f-b420-b2a34509e401,8044571371,219640,1,11,50%,1,2014-06-28
ba69924f-dc49-4625-a50c-f58170b89434,8044571371,213850,1,5,0%,0,2014-06-09
abe66445-34b7-4a77-8293-57cb694d5051,8060037470,730,1,17,100%,2,2014-11-05
97e74b20-ee73-44d8-91b5-62202df9487c,8060037470,105600,1,12,100%,1,2015-01-01
3ee1c013-dea2-4f02-a5ec-29ff23bdfbfc,8060037470,550,1,5,100%,1,2014-09-15
168323ca-a815-4b03-8b54-5b02c199d1d1,8060037470,369580,1,43,0%,0,2015-07-22
fece2248-c177-4b34-88da-0d4cdea2e801,8060037470,282440,-1,2,0%,0,2015-02-15
ca717af5-8044-4423-94a1-1ae0c79f1e02,8060037470,1250,1,16,0%,0,2014-05-26
e799d881-8743-4d02-a430-f043382d6b24,8060037470,440,1,10,0%,0,2014-05-21
c6363c27-f8ec-4971-848c-bdace9de022a,8060037470,8400,1,6,0%,0,2014-05-02
c16d8c4a-fd2d-447b-b12d-583e2e52c635,8053071988,271590,-1,140,67%,2,2015-10-17
f3e66493-0e0c-40c9-883f-ea43c85eb5aa,8083375450,225640,1,595,80%,41,2015-01-22
cd76ed64-7cee-4a81-ab0a-6a40e80c7898,8083375450,113420,1,1206,71%,10,2014-02-10
5d6f4d00-c73c-40d6-9ed0-911278a83c9e,8083375450,377160,1,422,0%,0,2015-11-15
afdcba31-8db9-4e39-b4a4-d51606f226f5,8083375450,421770,-1,166,0%,0,2015-12-26
358d2815-ed02-48dc-9430-6c4f615ea3d5,8083375450,224600,1,13,0%,0,2014-03-23
df947143-4bc1-4948-b613-8c6ccffb61ed,8007437864,236690,1,448,50%,1,2020-09-10
c097cf05-23ab-433e-aae0-ba03ee980972,8078730600,440,1,45,0%,0,2014-07-04
300a2f06-e445-4a0c-b2e4-1657ca00a8d9,7999326884,17100,1,111,100%,2,2020-07-04
e06eb6d4-8905-4c04-99a4-d4f1d4bba4dd,7999326884,223750,1,108,33%,1,2020-06-28
6bfaf3da-1e18-4000-a241-bece80a05b0f,7999326884,65980,1,40,0%,0,2020-06-28
356894ef-e920-4247-919b-70737b1603a6,7999326884,236390,1,67,0%,0,2020-06-28
fa279616-59ac-443e-af71-7e95200c47d5,7999326884,400250,1,93,0%,0,2020-07-04
97c7e321-bcaa-45a3-9d8e-ef55a237340e,7999326884,296240,1,50,0%,0,2020-07-04
9f209c3c-895a-4e2f-825a-e0d471e599af,7999326884,320,1,32,0%,0,2013-01-18
e169ea3e-d949-4b88-bac1-af9f91001486,7999326884,8500,1,365,0%,0,2013-01-18
4edd0a98-1a55-4540-ac0a-5df0f86ffb86,8150875994,289130,1,20,0%,0,2014-12-30
7775f84c-41d4-42ef-8278-e366eabb7cc0,8088436468,202970,1,66,0%,0,2014-07-29
a3bd345b-ed3e-4dc9-abe0-fcc2585f689d,8064150679,20920,1,117,0%,0,2014-05-26
1c58652a-fbb8-4268-b60f-dfc762799284,8110293299,265930,1,30,0%,0,2014-11-08
dad10e43-9712-45c3-887c-c43ca2df548b,8110293299,346110,1,157,0%,0,2015-06-08
d7f9f408-395d-428b-a8c1-521606304e9e,8110293299,304930,1,39,0%,0,2015-06-07
de960901-c852-4ca8-82fb-302df3cb76b2,8110293299,236390,1,70,0%,0,2015-02-14
434774ad-1e70-4f74-8d98-8aded86230d4,8075881644,270370,1,26,0%,0,2020-04-28
58672fe3-df17-4f24-a7d0-9bb8078ac49f,8075881644,268650,1,18,0%,0,2015-11-08
5fc690aa-fcad-4200-9389-09c086f24c5b,8075881644,224540,1,3,0%,0,2015-07-06
38830bbd-4a68-42ae-8817-5127c0590f74,8075881644,219640,1,158,0%,0,2015-07-06
cccc0e19-87db-4f69-bf22-1c3219050f4b,8075881644,233450,1,89,0%,0,2015-07-06
d4dc999f-3ea9-4613-a516-90fa5513f9bf,8075881644,440,1,42,0%,0,2015-07-06
8ba6e733-37d9-4d19-a046-f691edc2ba3e,8075881644,4000,1,279,0%,0,2015-07-06
a4aae838-9858-41a6-b272-75f869d42ca4,8075881644,236390,1,2,0%,0,2015-05-25
57b6a608-ed81-48d8-80ac-ea7dd233d957,8071748311,391540,1,75,0%,0,2020-02-11
3f95a9ba-ca87-465c-a992-b8ad940a05b2,7964215262,215530,1,1,0%,0,2013-11-25
7662304b-51c6-457e-8066-8b7c369f0032,7964215262,379720,1,58,0%,0,2020-05-14
43c2d000-9b2c-4d3c-8b27-684cb7e9c747,7997534851,226860,1,106,0%,0,2020-02-23
0a7e2dcb-7530-4c75-bc38-3f814834fdb5,8064199288,55230,1,782,100%,4,2014-03-22
382b73af-bd94-42e2-b43b-8d4196365179,8045742150,259700,1,202,50%,2,2013-12-04
bd09f523-bdd3-4201-a8a2-c319c83ccab2,8045742150,261640,1,5638,0%,0,2014-11-11
454765a3-ddc5-4817-8ef4-edabf1db2d0d,8066255404,730,1,17,55%,6,2014-09-22
16251818-8f72-4a33-b807-1f56b71d76d0,8066255404,440,1,65,0%,0,2015-04-09
8ca431d5-3309-495c-9d8f-2b5fe38d46ec,7962403792,221100,1,46,100%,1,2014-05-25
6ef93ecb-43c4-4461-84e7-184a29def4c3,7962403792,287700,-1,531,50%,1,2015-12-13
57e25add-7347-44b5-b314-9abf4501f171,7962403792,359550,-1,532,0%,0,2015-12-13
cd4fdf5e-9e09-4c41-aa5f-631a085f782f,8072107662,22380,1,29,100%,1,2015-12-04
3032d507-3a4a-474e-8363-00bc8e8a689f,8083985672,570,1,33,0%,0,2014-06-28
fee18728-0bb4-4d56-abd7-de61057a2b50,8107930572,4000,1,52,100%,2,2014-01-07
db2570a8-527d-4873-a415-f01dc22008e8,8107930572,304050,1,21,0%,0,2020-07-12
ea491954-7f3c-427b-9ac7-9611ab34660f,8044742654,570,1,45,100%,2,2014-07-07
753b4ea3-1736-4de9-9e05-11f004b0eb34,7998761331,310380,1,99,75%,6,2014-12-06
ed9ba2d1-cc41-4bf9-95a5-5690daafdf04,8064579722,4000,1,467,50%,1,2020-05-24
d83c21db-189f-4ebf-8a8b-352bffc3aad8,8096750939,4000,1,38,0%,0,2015-10-20
5f6bbeb6-416e-428e-b302-beddd34238c2,8043890597,233270,1,40,43%,3,2020-08-21
7b47c366-13b2-4bf8-8c4a-8d57dd90f3bd,8091215848,230410,1,15,0%,0,2015-12-19
1ce7309b-4508-4819-9457-67ff3bfb27a8,8091215848,383980,1,68,0%,0,2015-12-22
b256467f-e20b-42ac-a78a-0ed27bb154ca,8091215848,304050,1,556,0%,0,2015-07-10
a911f2fc-34c3-478d-a4ba-0bef5eb88528,8091215848,212680,1,55,0%,0,2014-04-03
c82952fc-3858-47b6-afeb-bfae429c79a1,8074409406,391460,-1,88,0%,0,2015-09-18
4c5fdcd5-7f39-4682-8780-90a549a28859,8033993807,346010,1,929,59%,126,2015-02-06
09d08781-9b13-4065-b374-102ee5f22418,8005849033,107410,1,12,67%,2,2013-12-25
2e5b120e-0d81-461a-8377-5593b3a0c439,8076548816,200210,1,14,67%,2,2015-11-01
97a64076-29d4-4774-8a9a-d983cce136f3,8076548816,304930,-1,39,33%,1,2020-07-16
7d8961ac-186c-4097-8d37-d8b4727855fc,8076548816,113020,1,28,0%,0,2014-11-01
29cdecca-92bb-4750-8730-322685fca3f1,8084316222,221100,1,456,100%,1,2014-01-27
1a54d214-9fc6-4c3e-bace-080d4de51915,8084316222,393010,1,125,0%,0,2015-12-02
6874f423-3e24-479a-85c4-58ac0e4fc9fb,8084316222,208090,1,27,0%,0,2014-02-13
2a97f419-adc6-4bc1-8e39-2088039b6dc8,8084316222,440,1,334,0%,0,2013-12-10
0a466b48-ff73-4acc-b85c-524464019c4f,8078195232,440,1,18,100%,1,2020-03-22
c1f65b4c-258e-477c-93c0-ef723786c567,8081021515,440,1,4,0%,0,2014-07-03
42be05e0-bcf5-4384-b548-9ba167d7196b,8108641918,730,1,208,0%,0,2020-03-10
f04d8668-709a-4fa6-823a-48914c84c093,8108641918,247730,-1,95,0%,0,2020-03-10
1c891a23-a0de-4b1a-b60b-90de61ae5bd8,8108641918,218230,1,50,0%,0,2014-07-04
f7375fa6-2054-4ded-b49c-e91eb8d363d2,8089414638,205890,1,227,29%,2,2020-05-28
2e587f24-2e0c-4ab4-a816-8589175e20f4,8095142204,570,1,102,0%,0,2015-02-21
3d455af5-f57d-45c5-8b51-a8caaaed9845,8034974534,8400,1,43,50%,2,2014-03-07
3c187985-5f97-47f4-8653-97fc0fb8c0a0,8034974534,434260,1,254,33%,1,2020-02-24
9a73a244-a7eb-40ae-87f4-d90f004dad60,8018560501,10500,1,141,0%,0,2013-11-27
28308c40-a743-4f92-a7ce-90908427a3e3,8069458790,730,1,13,100%,1,2020-02-17
f3b55f40-fbe5-4cb6-a0bc-509db47e9ba1,8069458790,265630,1,24,50%,1,2014-05-15
5fe54c8c-e2f9-4fc1-a7e4-82ea2537ac80,8069458790,440,1,34,0%,0,2014-04-02
afe55144-82ec-4b02-af5f-10fd04e41ad6,8051148175,218620,1,46,0%,0,2014-01-02
ae5005ee-beca-47fd-89ae-14998d7d57b2,8047208452,220240,1,31,50%,1,2013-12-26
5b319cff-0574-4538-9777-29e2b7135adf,8047208452,34900,1,23,0%,0,2020-01-22
4f905d7d-a94c-45d2-b8f4-aa4376692edf,8047208452,113200,1,66,0%,0,2014-08-15
86d915c1-7f30-4007-a198-d8729bd8fa53,8035099927,239160,1,59,50%,2,2014-04-12
a8229da6-1959-4784-a059-30cde4db22d6,8035099927,220240,1,68,0%,0,2014-11-30
38ffbcaf-95f7-4ec8-949d-c919ebd7444b,8035099927,440,1,9,0%,0,2013-11-21
0f2ea071-7a69-460b-b424-a809b01fabf7,8070081938,630,1,89,50%,3,2013-12-30
bc76a812-a4bf-4bab-a8b4-042ef75f093c,8070081938,218620,-1,115,33%,1,2014-09-05
8dd78992-bf51-467f-baf2-4ad76add1f75,8070081938,208090,-1,708,0%,0,2014-03-06
6ed161f7-1b1b-47ff-831e-ea06f770cc99,8070081938,230410,1,127,20%,1,2014-04-13
7d3d9390-0f58-4b42-baa3-9d036b21d122,8070081938,322330,1,5,14%,1,2014-12-16
a1bd3d4d-556e-4dba-9872-17cda1308cc1,8070081938,241930,1,38,0%,0,2020-02-08
bb3fc970-71ad-4e40-bf5a-5d19f508e6b8,8070081938,1250,1,10,0%,0,2014-07-03
ec2e7037-59ad-4424-a531-861706528bbe,8071234254,200210,1,15,0%,0,2014-10-04
b2fff628-0f98-483c-9156-f7c9ca03104b,8071234254,238460,1,24,0%,0,2014-07-05
b4d3d5b4-e828-4816-87c8-b58d4c66e541,8071234254,730,1,12,0%,0,2013-08-17
0464340d-f324-453f-afe2-29c59010aaf6,8071234254,105600,1,8,0%,0,2013-08-14
8d2373f8-a1a1-478d-8a8e-5ecc0cc44f80,8071234254,440,1,13,0%,0,2013-06-08
5fd635c2-3cb5-41c0-88cf-4f4103395aa3,8165870150,730,1,85,100%,1,2020-04-02
6591e960-3d30-4378-937e-543b28131300,7988934555,236390,1,111,50%,1,2020-08-12
49c10d00-77fb-4403-824e-4907570e5ef7,7988934555,290300,1,294,0%,0,2020-01-01
b0712572-334c-440e-b26e-e40275adfd98,7988934555,301520,1,61,0%,0,2015-03-28
a5917b30-34a8-4022-9554-455e4dd695fd,8092508814,346560,1,1308,100%,8,2015-02-23
ad852876-0d9f-481e-8d6f-5372e8874c83,8092508814,328220,1,2541,65%,13,2015-05-06
bf010332-bb97-4111-a398-8f0af0918347,8092508814,730,1,1380,75%,3,2015-10-08
0834b1ba-b6a2-46cb-b788-9e4ef1b7c8de,8092508814,252490,1,3264,75%,3,2014-02-04
d6a32d6f-ef4f-46cd-89b8-3a8393e02d38,8092508814,203160,1,647,60%,3,2013-12-01
a9c972ed-59c3-4869-84e4-3006b4fa2e6b,8092508814,39120,1,273,50%,1,2013-12-01
ee8846c9-45f7-4bbe-a81a-e593daaaaf9d,8071162228,218620,1,206,0%,0,2020-07-08
e57a3d89-22f8-410e-acfd-a1368b03eb1a,8047304525,239070,1,117,100%,1,2014-08-12
14b74960-abd8-4953-807b-0418f3323f7f,8079788896,730,1,10,0%,0,2014-08-16
ba97ebb6-3423-458b-bd05-748f47593e74,8088398113,265770,-1,504,67%,2,2014-02-09
16dace6e-a79e-46a5-afb3-dd7ce7c53519,8088398113,105600,1,19,0%,0,2013-12-20
b2a100e1-6206-4833-a2ea-ba68640340f4,8095218545,10,1,9,0%,0,2015-08-01
d7372f30-0e47-4c18-8970-5939781203b6,8067021476,730,1,862,100%,5,2014-10-29
9fb73e38-4d0a-48d1-923d-520df61e2bef,8067021476,242760,1,40,0%,0,2020-01-21
7f00da8d-98f0-499e-a2c5-ca682779ce33,8067021476,239140,1,97,0%,0,2020-01-21
f38cbd40-2f6c-404a-a963-0a12613925b0,8067021476,263280,1,58,0%,0,2020-01-04
fc1ae752-7f27-4455-8c53-ec5864fb2ddc,8190487725,252490,1,268,0%,0,2020-04-10
c037066c-9e3b-4b4c-901d-7b0e621aa399,8190487725,386360,1,57,0%,0,2020-01-16
6853673e-e658-4f81-bb39-da2613c4bcd6,8045071942,310380,1,56,71%,5,2015-01-26
0c96aadd-2380-4104-acef-ba8bf03fa83f,8077820099,304930,1,96,0%,0,2014-07-28
6ddeca72-55d6-47bb-bb95-364fb52f1e67,8077285385,363970,1,19,100%,1,2020-07-14
7e44262f-db6f-434f-89a1-d285eaface83,8077285385,570,-1,44,60%,3,2014-09-13
1c1e5a92-7b05-48cd-b2ba-44218d5911ef,8088407186,252490,-1,403,0%,0,2020-01-07
68f97868-7426-4bf7-b044-e57672b19690,8088407186,319630,1,123,0%,0,2015-02-07
572dd8c7-dc71-45d1-9232-7dabd25710ed,8021712879,220,1,7,0%,0,2012-07-22
9f1a4955-fa4d-4c8f-86d9-025f4c5a91da,8021712879,4000,1,8,0%,0,2015-06-15
626cce9d-81db-4c97-a6f0-68e2b562b53b,8062205562,48700,1,258,0%,0,2012-10-13
233272df-196d-40bc-a689-0593a2905cd4,8030636321,255710,1,43,100%,3,2015-04-02
25b7bc8b-026c-4659-97e6-0b6f359ebd2c,8007342405,364360,1,431,67%,2,2020-05-25
b7d01be1-a23f-43f2-9228-552f127c39a7,8007342405,730,-1,171,50%,1,2020-03-04
f77f60ca-5d38-4916-b3ef-ebeb27c37c00,8007342405,236390,1,340,0%,0,2020-02-13
ab2cc9f2-1295-4ca8-b8c8-dda2ed16db72,8089612280,4000,1,98,100%,3,2015-05-06
cc84f530-c95a-46f2-abae-3bb23d18a32e,8089612280,550,-1,124,0%,0,2020-05-13
82495946-98ed-48de-8be9-c262d6c17cde,8089612280,271590,-1,821,20%,1,2020-06-24
e98158e6-b792-454b-b134-91646d1be2ca,8089612280,219640,1,222,0%,0,2020-09-16
0c357da5-562b-4b9e-83d7-23635b9adfbf,8089612280,304930,1,469,0%,0,2015-10-05
74d4e0b1-ef5b-4efc-9558-52033d75f906,8089612280,247730,-1,162,0%,0,2015-07-31
a8f7c71a-aae2-42b9-98b4-2a113c7d0525,8081885254,265630,1,1,0%,0,2020-06-23
e9ae63b7-4d7d-4d69-a393-fa43b2c0f5bb,8034643189,263280,1,64,0%,0,2014-07-05
e62065e5-05b7-4ff3-b7cb-0917a64bc267,8060719404,730,1,34,100%,2,2014-09-26
f10013ff-1b7e-43c6-ad96-5c348d1a898f,8067568601,288470,1,5,20%,2,2015-05-28
db05082e-03e4-41b0-8717-e35e0b443a11,8067568601,298110,-1,400,0%,0,2020-05-07
795aa37f-b96b-4df3-9250-2047f6cad55e,8067568601,730,1,72,0%,0,2020-07-18
7100c5ee-0d09-41f6-8cf9-737e4ef14b73,8067568601,282140,1,128,0%,0,2020-07-03
8314f56f-9cf9-49ba-9360-781dff42c20e,8067568601,323370,1,35,0%,0,2020-03-04
ae250077-d8ba-4948-adb5-c6b7ea8c2d27,8067568601,209870,1,105,0%,0,2015-09-29
c4cc78de-5e1a-491a-9092-d36d4f50437f,8067568601,50300,1,59,0%,0,2015-03-20
5486af33-8647-4e01-8e5f-831ffea3a12c,8156157448,333930,1,966,0%,0,2015-07-29
3a005d08-22f7-43ae-a9ad-28d172fe210a,8017794638,10680,1,118,0%,0,2015-11-03
8d78b4cb-12e0-4027-bb29-ef7e6719acdb,8017794638,238320,1,56,0%,0,2015-09-23
3ca0d600-0a28-4571-8b97-bfe80cd8ae89,8056980314,236390,1,1984,50%,1,2020-06-15
6ad28848-6aee-4d9b-aecd-d7dbebd221fe,8077586769,440,1,8,0%,0,2015-03-10
20672a30-3b85-440b-b92b-d048563cb110,7966132503,300570,1,278,100%,3,2015-06-21
