item_id,tag_name,tag_order
307900,indie,4
307900,family friendly,5
307900,economy,6
307900,sandbox,7
307900,casual,8
307920,management,0
307920,realistic,1
307920,sandbox,2
307920,family friendly,3
307920,strategy,4
307920,indie,5
307920,simulation,6
307920,economy,7
307920,casual,8
307930,simulation,0
307930,dinosaurs,1
307930,strategy,2
307930,management,3
307930,family friendly,4
307930,casual,5
307930,indie,6
307930,sandbox,7
307940,indie,0
307940,multiplayer,1
307940,survival,2
307940,singleplayer,3
307940,adventure,4
307940,crafting,5
307940,open world,6
307940,action,7
307940,zombies,8
307960,singleplayer,0
307960,vr,1
307960,realistic,2
307960,first-person,3
307960,multiplayer,4
307960,world war ii,5
307960,action,6
307960,simulation,7
307960,war,8
307960,fps,9
307960,atmospheric,10
307960,trackir,11
307960,flight,12
307960,tanks,13
307960,historical,14
307980,sports,0
307980,management,1
307980,simulation,2
307990,simulation,0
307990,indie,1
307990,management,2
307990,sandbox,3
307990,strategy,4
307990,economy,5
307990,family friendly,6
307990,casual,7
307990,fantasy,8
308000,1980s,0
308000,historical,1
308000,pixel graphics,2
308000,difficult,3
308000,america,4
308000,classic,5
308000,third person,6
308000,adventure,7
308000,action,8
308010,strategy,0
308010,adventure,1
308010,party-based rpg,2
308010,story rich,3
308010,indie,4
308010,fantasy,5
308010,turn-based,6
308010,rpg,7
308010,online co-op,8
308020,lovecraftian,0
308020,story rich,1
308020,turn-based,2
308020,investigation,3
308020,indie,4
308020,horror,5
308020,rpg,6
308020,adventure,7
308020,party-based rpg,8
308020,online co-op,9
308030,indie,0
308030,story rich,1
308030,adventure,2
308030,singleplayer,3
308030,rpg,4
308030,fantasy,5
308030,turn-based,6
308030,online co-op,7
308040,action,0
308040,casual,1
308040,surreal,2
308040,singleplayer,3
308040,puzzle,4
308040,indie,5
308040,isometric,6
308060,stealth,0
308060,dark,1
308060,puzzle,2
308060,side scroller,3
308060,horror,4
308060,singleplayer,5
308060,cinematic,6
308060,platformer,7
308060,indie,8
308060,political,9
308060,adventure,10
308060,atmospheric,11
308060,classic,12
308060,puzzle-platformer,13
308060,action,14
308060,dystopian,15
308060,2.5d,16
308060,sci-fi,17
308060,story rich,18
308060,survival,19
308080,difficult,0
308080,replay value,1
308080,early access,2
308080,fast-paced,3
308080,indie,4
308080,multiplayer,5
308080,funny,6
308080,sports,7
308080,team-based,8
308080,racing,9
308080,singleplayer,10
308080,controller,11
308080,simulation,12
308080,competitive,13
308080,online co-op,14
308080,flight,15
308080,action,16
308080,co-op,17
308080,time attack,18
308080,arcade,19
308140,fantasy,0
308140,strategy,1
308140,singleplayer,2
308140,indie,3
308140,story rich,4
308140,adventure,5
308140,turn-based,6
308140,rpg,7
308160,massively multiplayer,0
308160,indie,1
308160,rpg,2
308160,action,3
308160,free to play,4
308161,free to play,0
308161,rpg,1
308161,massively multiplayer,2
308161,action,3
308161,indie,4
308162,rpg,0
308162,massively multiplayer,1
308162,indie,2
308162,action,3
308162,free to play,4
308163,indie,0
308163,massively multiplayer,1
308163,free to play,2
308163,action,3
308163,rpg,4
308164,massively multiplayer,0
308164,action,1
308164,rpg,2
308164,indie,3
308164,free to play,4
308170,rome,0
308170,indie,1
308170,simulation,2
308170,rpg,3
308170,strategy,4
308171,rpg,0
308171,simulation,1
308171,indie,2
308171,strategy,3
308172,indie,0
308172,strategy,1
308172,rpg,2
308172,simulation,3
308173,wargame,0
308173,historical,1
308173,alternate history,2
308173,real time tactics,3
308173,open world,4
308173,indie,5
308173,real-time with pause,6
308173,rts,7
308173,strategy,8
308173,simulation,9
308173,singleplayer,10
308173,rome,11
308173,grand strategy,12
308180,adventure,0
308261,action,0
308262,action,0
308263,action,0
308264,action,0
308265,action,0
308266,action,0
308267,action,0
308268,action,0
308269,action,0
308270,historical,0
308270,replay value,1
308270,strategy,2
308270,management,3
308270,space,4
308270,simulation,5
308270,multiplayer,6
308270,turn-based strategy,7
308270,strategy rpg,8
308270,cold war,9
308270,turn-based,10
308270,singleplayer,11
308300,simulation,0
308300,casual,1
308300,strategy,2
308300,indie,3
308310,adventure,0
308310,action,1
308320,sports,0
308320,golf,1
308320,simulation,2
308330,adventure,0
308330,point & click,1
308360,platformer,0
308360,puzzle,1
308360,female protagonist,2
308360,physics,3
308360,indie,4
308360,casual,5
308380,strategy,0
308380,steampunk,1
308380,action,2
308380,turn-based,3
308380,indie,4
308400,action,0
308400,casual,1
308420,dungeon crawler,0
308420,rogue-like,1
308420,shooter,2
308420,multiple endings,3
308420,procedural generation,4
308420,exploration,5
308420,action,6
308420,difficult,7
308420,perma death,8
308420,indie,9
308420,magic,10
308420,cartoony,11
308420,fps,12
308420,fast-paced,13
308420,arena shooter,14
308420,loot,15
308420,rpg,16
308420,replay value,17
308420,funny,18
308420,rogue-lite,19
308440,retro,0
308440,match 3,1
308440,pixel graphics,2
308440,action,3
308440,indie,4
308440,puzzle,5
308460,strategy,0
308460,indie,1
308460,tower defense,2
308520,massively multiplayer,0
308520,local co-op,1
308520,rpg,2
308520,indie,3
308520,female protagonist,4
308520,mmorpg,5
308520,turn-based combat,6
308520,anime,7
308520,jrpg,8
308520,adventure,9
308520,early access,10
308560,pixel graphics,0
308560,point & click,1
308560,adventure,2
308560,indie,3
308560,comedy,4
308560,dark comedy,5
308580,indie,0
308580,action,1
308580,racing,2
308580,local co-op,3
308600,top-down shooter,0
308600,early access,1
308600,top-down,2
308600,action,3
308600,rpg,4
308600,indie,5
309870,action,0
309871,action,0
309872,action,0
309890,music,0
309890,action,1
309890,indie,2
309890,casual,3
309900,multiplayer,0
309900,flight,1
309900,local multiplayer,2
309900,action,3
309900,early access,4
309900,4 player local,5
309900,indie,6
309920,casual,0
309920,action,1
309920,indie,2
309920,adventure,3
309940,adventure,0
309940,simulation,1
309940,casual,2
309990,action,0
309991,action,0
310030,simulation,0
310030,strategy,1
310031,strategy,0
310031,historical,1
310031,simulation,2
310031,grand strategy,3
310032,simulation,0
310032,strategy,1
310033,strategy,0
310033,simulation,1
310034,simulation,0
310034,strategy,1
310040,simulation,0
310050,strategy,0
310050,simulation,1
310060,funny,0
310060,fantasy,1
310060,pixel graphics,2
310060,turn-based,3
310060,comedy,4
310060,adventure,5
310060,rpg,6
310060,singleplayer,7
310060,2d,8
310060,simulation,9
310060,indie,10
310060,strategy,11
310060,casual,12
310070,co-op,0
310070,strategy,1
310070,indie,2
310070,rogue-like,3
310070,turn-based,4
310070,puzzle,5
310080,anime,0
310080,parody,1
310080,illuminati,2
310080,female protagonist,3
310080,funny,4
310080,mystery,5
310080,memes,6
310080,otome,7
310080,comedy,8
310080,indie,9
310080,adventure,10
310080,romance,11
310080,casual,12
310080,visual novel,13
310080,singleplayer,14
310080,dating sim,15
310080,great soundtrack,16
310080,simulation,17
310080,multiple endings,18
310080,story rich,19
310100,indie,0
310100,strategy,1
310100,action,2
310110,multiplayer,0
310110,indie,1
310110,moba,2
310110,rpg,3
310110,action,4
310110,fps,5
310110,aliens,6
310110,sci-fi,7
310240,rpg,0
310240,massively multiplayer,1
310240,free to play,2
310260,rpg,0
310260,massively multiplayer,1
310260,free to play,2
310280,massively multiplayer,0
310280,free to play,1
310280,rpg,2
310300,massively multiplayer,0
310300,free to play,1
310300,rpg,2
310360,linear,0
310360,cute,1
310360,2d,2
310360,singleplayer,3
310360,psychological,4
310360,atmospheric,5
310360,story rich,6
310360,classic,7
310360,adventure,8
310360,dark,9
310360,cult classic,10
310360,anime,11
310360,casual,12
310360,mystery,13
310360,visual novel,14
310360,great soundtrack,15
310370,open world,0
310370,funny,1
310370,action,2
310370,strategy,3
310370,walking simulator,4
310370,atmospheric,5
310370,survival,6
310370,first-person,7
310370,multiplayer,8
310370,story rich,9
310370,great soundtrack,10
310370,short,11
310370,indie,12
310370,simulation,13
310370,family friendly,14
310370,free to play,15
310370,singleplayer,16
310370,illuminati,17
310370,vr,18
310370,adventure,19
310380,indie,0
310380,simulation,1
310380,open world,2
310380,multiplayer,3
310380,tactical,4
310380,team-based,5
310380,competitive,6
310380,pvp,7
310380,strategy,8
310380,shooter,9
310380,free to play,10
310380,survival,11
310380,massively multiplayer,12
310380,co-op,13
310380,sci-fi,14
310380,space,15
310380,moba,16
310380,action,17
310380,sandbox,18
310380,space sim,19
310390,hex grid,0
310390,world war ii,1
310390,singleplayer,2
310390,multiplayer,3
310390,wargame,4
310390,simulation,5
310390,turn-based strategy,6
310390,turn-based,7
310390,replay value,8
310390,strategy,9
310400,world war ii,0
310400,free to play,1
310400,simulation,2
310410,simulation,0
310420,simulation,0
310430,simulation,0
310440,simulation,0
310450,rpgmaker,0
310450,rpg,1
310450,steampunk,2
310450,jrpg,3
310460,point & click,0
310460,comic book,1
310460,adventure,2
310470,medieval,0
310470,open world,1
310470,resource management,2
310470,politics,3
310470,trading,4
310470,political,5
310470,sandbox,6
310470,war,7
310470,grand strategy,8
310470,strategy,9
310470,historical,10
310470,singleplayer,11
310470,city builder,12
310470,rts,13
310470,economy,14
310470,multiplayer,15
310470,simulation,16
310470,great soundtrack,17
310470,management,18
310490,strategy,0
310490,stealth,1
310490,simulation,2
310490,heist,3
310510,action,0
310510,isometric,1
310510,multiplayer,2
310510,fantasy,3
310510,tower defense,4
310510,adventure,5
310510,co-op,6
310510,rpg,7
310510,controller,8
310510,indie,9
310510,strategy,10
310560,co-op,0
310560,first-person,1
310560,vr,2
310560,trackir,3
310560,arcade,4
310560,difficult,5
310560,simulation,6
310560,atmospheric,7
310560,open world,8
310560,singleplayer,9
310560,multiplayer,10
310560,fast-paced,11
310560,3d vision,12
310560,family friendly,13
310560,racing,14
310560,driving,15
310560,realistic,16
310560,offroad,17
310560,sports,18
310560,action,19
310600,action,0
310600,adventure,1
310600,indie,2
310640,simulation,0
310640,fishing,1
310700,controller,0
310700,2d,1
310700,indie,2
310700,pixel graphics,3
310700,difficult,4
310700,open world,5
310700,metroidvania,6
310700,great soundtrack,7
310700,retro,8
310700,short,9
310700,fantasy,10
310700,classic,11
310700,platformer,12
310700,action,13
310700,adventure,14
310700,exploration,15
310700,singleplayer,16
310700,side scroller,17
310740,stealth,0
310740,action,1
310740,cyberpunk,2
310740,indie,3
310740,singleplayer,4
310740,story rich,5
310740,great soundtrack,6
310740,first-person,7
310740,female protagonist,8
310790,shooter,0
310790,twin stick shooter,1
310790,multiplayer,2
310790,bullet hell,3
310790,action,4
310790,local co-op,5
310790,great soundtrack,6
310790,arcade,7
310790,shoot em up,8
310790,local multiplayer,9
310810,co-op,0
310810,platformer,1
310810,adventure,2
310810,puzzle,3
310810,action,4
310810,comedy,5
310810,puzzle-platformer,6
310830,survival,0
310830,indie,1
310830,shoot em up,2
310830,space,3
310830,arcade,4
310830,shooter,5
310830,action,6
310830,sci-fi,7
310830,physics,8
310850,adventure,0
310850,action,1
310850,beat em up,2
310850,hack and slash,3
310850,platformer,4
310850,indie,5
310850,singleplayer,6
310850,2d,7
310870,indie,0
310870,first-person,1
310870,action,2
310870,simulation,3
310870,horror,4
310870,adventure,5
310870,dungeon crawler,6
310880,sports,0
310880,tactical,1
310880,strategy,2
310880,simulation,3
310880,basketball,4
310880,management,5
310890,action rpg,0
310890,military,1
310890,rpg,2
310890,strategy,3
310890,real time tactics,4
310890,loot,5
310890,action,6
310890,indie,7
310890,zombies,8
310890,tactical rpg,9
310950,heist,0
310950,2d fighter,1
310950,memes,2
310950,competitive,3
310950,singleplayer,4
310950,action,5
310950,classic,6
310950,anime,7
310950,2d,8
310950,female protagonist,9
310950,great soundtrack,10
310950,arcade,11
310950,2.5d,12
310950,nudity,13
310950,multiplayer,14
310950,controller,15
310950,e-sports,16
310950,beat em up,17
310950,fighting,18
310950,local multiplayer,19
310970,indie,0
310970,strategy,1
310970,turn-based,2
310990,action,0
311000,adventure,0
311000,rpg,1
311000,indie,2
311020,free to play,0
311020,simulation,1
311040,strategy,0
311040,politics,1
311040,simulation,2
311060,rpg,0
311060,strategy,1
311080,simulation,0
311080,action,1
311100,action,0
311100,simulation,1
311120,action,0
311120,female protagonist,1
311120,first-person,2
311120,fps,3
311140,shooter,0
311140,atmospheric,1
311140,singleplayer,2
311140,action,3
311140,cult classic,4
311140,fps,5
311140,classic,6
311161,action,0
311161,free to play,1
311162,free to play,0
311162,action,1
311163,free to play,0
311163,action,1
311164,free to play,0
311164,action,1
311170,indie,0
311170,casual,1
311170,tower defense,2
311190,singleplayer,0
311190,action,1
311190,indie,2
311190,rpg,3
311190,adventure,4
311190,metroidvania,5
311190,2d,6
311190,great soundtrack,7
311190,cute,8
311190,platformer,9
311210,gore,0
311210,co-op,1
311210,singleplayer,2
311210,quick-time events,3
311210,open world,4
311210,great soundtrack,5
311210,simulation,6
311210,illuminati,7
311210,futuristic,8
311210,action,9
311210,fps,10
311210,shooter,11
311210,zombies,12
311210,sci-fi,13
311210,atmospheric,14
311210,story rich,15
311210,robots,16
311210,parkour,17
311210,multiplayer,18
311210,first-person,19
311250,psychological horror,0
311250,dark,1
311250,mystery,2
311250,3d platformer,3
311250,indie,4
311250,horror,5
311250,puzzle-platformer,6
311250,vr,7
311250,first-person,8
311250,adventure,9
311250,action,10
311250,detective,11
311250,3d vision,12
311250,gore,13
311250,steam machine,14
311250,singleplayer,15
311250,survival horror,16
311250,violent,17
311250,mature,18
311250,stealth,19
311260,politics,0
311260,multiplayer,1
311260,singleplayer,2
311260,simulation,3
311260,strategy,4
311260,economy,5
311260,early access,6
311260,sandbox,7
311260,trading,8
311260,building,9
311260,rpg,10
311260,survival,11
311260,historical,12
311260,medieval,13
311260,open world,14
311290,rts,0
311290,multiplayer,1
311290,rpg,2
311290,open world,3
311290,adventure,4
311290,atmospheric,5
311290,fantasy,6
311290,great soundtrack,7
311290,strategy,8
311290,singleplayer,9
311290,co-op,10
311310,indie,0
311310,pirates,1
311310,action,2
311310,historical,3
311310,sailing,4
311310,early access,5
311310,atmospheric,6
311310,simulation,7
311310,massively multiplayer,8
311310,sandbox,9
311310,co-op,10
311310,singleplayer,11
311310,open world,12
311310,military,13
311310,realistic,14
311310,pvp,15
311310,naval,16
311310,adventure,17
311310,multiplayer,18
311310,strategy,19
311330,strategy,0
311330,simulation,1
311340,comedy,0
311340,short,1
311340,great soundtrack,2
311340,stealth,3
311340,replay value,4
311340,sandbox,5
311340,action,6
311340,story rich,7
311340,adventure,8
311340,atmospheric,9
311340,third person,10
311340,third-person shooter,11
311340,tactical,12
311340,classic,13
311340,dark,14
311340,open world,15
311340,singleplayer,16
311340,cinematic,17
311340,shooter,18
311340,cold war,19
311380,strategy,0
311380,historical,1
311380,rome,2
311400,simulation,0
311400,open world,1
311400,multiplayer,2
311400,casual,3
311400,sandbox,4
311400,racing,5
311400,action,6
311400,driving,7
311400,indie,8
311440,casual,0
311440,action,1
311440,indie,2
311480,rpg,0
311480,local co-op,1
311480,split screen,2
311480,rogue-like,3
311480,rogue-lite,4
311480,indie,5
311480,platformer,6
311480,action,7
311480,procedural generation,8
311480,co-op,9
311480,2d,10
311490,indie,0
311490,action,1
311500,indie,0
311500,casual,1
311500,dark,2
311500,action,3
311500,anime,4
311500,sexual content,5
311500,fighting,6
311540,massively multiplayer,0
311540,free to play,1
311540,rpg,2
311550,racing,0
311551,racing,0
311560,pirates,0
311560,story rich,1
311560,cinematic,2
311560,sandbox,3
311560,stealth,4
311560,historical,5
311560,third person,6
311560,simulation,7
311560,adventure,8
311560,open world,9
311560,action,10
311560,singleplayer,11
311560,parkour,12
311560,linear,13
311560,puzzle,14
311560,quick-time events,15
311560,assassin,16
311560,atmospheric,17
311560,action-adventure,18
311560,illuminati,19
311590,indie,0
311590,action,1
311590,adventure,2
311660,indie,0
311660,fps,1
311660,dinosaurs,2
311660,action,3
311670,action,0
311670,open world,1
311670,adventure,2
311670,free to play,3
311680,adventure,0
311680,otome,1
311680,visual novel,2
311680,casual,3
311680,dating sim,4
311680,simulation,5
311680,female protagonist,6
311680,anime,7
311680,romance,8
311690,indie,0
311690,action-adventure,1
311690,difficult,2
311690,twin stick shooter,3
311690,dungeon crawler,4
311690,shoot em up,5
311690,pixel graphics,6
311690,top-down shooter,7
311690,great soundtrack,8
311690,funny,9
311690,rogue-like,10
311690,co-op,11
311690,loot,12
311690,rogue-lite,13
311690,multiplayer,14
311690,shooter,15
311690,action,16
311690,local co-op,17
311690,adventure,18
311690,bullet hell,19
31170,puzzle,0
31170,funny,1
31170,singleplayer,2
31170,pirates,3
31170,episodic,4
31170,point & click,5
31170,adventure,6
31170,comedy,7
311720,cute,0
311720,turn-based,1
311720,indie,2
311720,great soundtrack,3
311720,fantasy,4
311720,strategy,5
311720,perma death,6
311720,turn-based strategy,7
311720,turn-based tactics,8
311720,tactical rpg,9
311720,tactical,10
311720,story rich,11
311720,dark fantasy,12
311720,loot,13
311720,grid-based movement,14
311720,rpg,15
311720,procedural generation,16
311720,rogue-like,17
311720,turn-based combat,18
311720,replay value,19
311730,mature,0
311730,singleplayer,1
311730,cute,2
311730,great soundtrack,3
311730,local multiplayer,4
311730,multiplayer,5
311730,beat em up,6
311730,fighting,7
311730,competitive,8
311730,free to play,9
311730,ninja,10
311730,moddable,11
311730,female protagonist,12
311730,arcade,13
311730,physics,14
311730,fast-paced,15
311730,adventure,16
311730,sexual content,17
311730,anime,18
311730,action,19
311770,family friendly,0
311770,local co-op,1
311770,funny,2
311770,lego,3
311770,pirates,4
311770,comedy,5
311770,adventure,6
311770,multiplayer,7
311770,action,8
311770,singleplayer,9
31180,adventure,0
311800,rogue-like,0
311800,open world,1
311800,co-op,2
311800,early access,3
311800,multiplayer,4
311800,fps,5
311800,first-person,6
311800,great soundtrack,7
311800,hacking,8
311800,rpg,9
311800,cyberpunk,10
311800,singleplayer,11
311800,action,12
311800,indie,13
311800,pvp,14
311820,racing,0
311820,action,1
311820,indie,2
311840,management,0
311840,family friendly,1
311840,simulation,2
311840,casual,3
311840,economy,4
311840,indie,5
311840,building,6
311840,realistic,7
311840,strategy,8
311860,indie,0
311860,rpg,1
311860,jrpg,2
311860,adventure,3
311860,pixel graphics,4
311860,simulation,5
311860,rpgmaker,6
311870,shooter,0
311870,rpg,1
311870,retro,2
311870,isometric,3
311870,2d,4
311870,action,5
311870,singleplayer,6
311870,comedy,7
311870,funny,8
311870,indie,9
311870,world war i,10
311870,pixel graphics,11
31190,adventure,0
311910,simulation,0
311920,singleplayer,0
311920,turn-based,1
311920,adventure,2
311920,fantasy,3
311920,rpg,4
311920,online co-op,5
311920,indie,6
311920,strategy,7
311920,magic,8
311920,story rich,9
311921,fantasy,0
311921,story rich,1
311921,rpg,2
311921,strategy,3
311921,indie,4
311921,singleplayer,5
311921,turn-based,6
311921,online co-op,7
311921,adventure,8
311930,action,0
311930,platformer,1
311930,vr,2
311930,indie,3
311930,twin stick shooter,4
311930,difficult,5
311940,twin stick shooter,0
311940,indie,1
311940,action,2
311950,indie,0
311950,action,1
311980,indie,0
311980,strategy,1
311980,early access,2
311980,action,3
311980,sandbox,4
31200,adventure,0
312010,adventure,0
312010,shooter,1
312010,action,2
312020,indie,0
312020,strategy,1
312020,casual,2
312050,action,0
312050,point & click,1
312050,adventure,2
312060,massively multiplayer,0
312060,mmorpg,1
312060,rpg,2
312060,fantasy,3
312090,strategy,0
312090,casual,1
31210,adventure,0
312150,massively multiplayer,0
312150,early access,1
312150,shooter,2
312150,indie,3
312150,first-person,4
312150,fps,5
312150,free to play,6
312150,action,7
312150,multiplayer,8
312210,open world,0
312210,survival,1
312210,robots,2
312210,singleplayer,3
312210,zombies,4
312210,early access,5
312210,sandbox,6
312210,crafting,7
312210,horror,8
312210,indie,9
312210,adventure,10
312210,massively multiplayer,11
312210,first-person,12
312210,fps,13
312210,sci-fi,14
312210,post-apocalyptic,15
312210,co-op,16
312210,shooter,17
312210,multiplayer,18
312210,action,19
312220,indie,0
312220,adventure,1
312220,rpg,2
312220,action,3
312230,female protagonist,0
312230,atmospheric,1
312230,horror,2
312230,space,3
312230,mystery,4
312230,indie,5
312230,psychological horror,6
312230,first-person,7
312230,action,8
312230,puzzle,9
312230,fps,10
312230,adventure,11
312230,sci-fi,12
312230,story rich,13
312240,adventure,0
312240,indie,1
312240,action,2
312280,family friendly,0
312280,board game,1
312280,indie,2
312280,turn-based,3
312280,turn-based strategy,4
312280,great soundtrack,5
312280,chess,6
312280,multiplayer,7
312280,free to play,8
312280,casual,9
312280,singleplayer,10
312280,strategy,11
312290,massively multiplayer,0
312290,rpg,1
312290,action,2
312290,adventure,3
312290,indie,4
312290,rogue-like,5
312300,rpg,0
312300,text-based,1
312300,female protagonist,2
312300,superhero,3
312300,interactive fiction,4
312300,choose your own adventure,5
312300,indie,6
312310,indie,0
312310,simulation,1
312310,early access,2
312310,action,3
312350,turn-based strategy,0
312350,world war i,1
312350,grand strategy,2
312350,historical,3
312350,strategy,4
312350,wargame,5
312360,strategy,0
312360,wargame,1
312360,simulation,2
312360,grand strategy,3
312360,world war i,4
312370,games workshop,0
312370,turn-based,1
312370,aliens,2
312370,warhammer 40k,3
312370,strategy rpg,4
312370,war,5
312370,sci-fi,6
312370,strategy,7
312370,tactical,8
312370,turn-based tactics,9
312370,wargame,10
312370,turn-based strategy,11
312370,hex grid,12
312370,replay value,13
312370,singleplayer,14
312370,multiplayer,15
312380,strategy,0
312380,simulation,1
312400,world war ii,0
312400,strategy,1
312420,singleplayer,0
312420,wargame,1
312420,story rich,2
312420,turn-based combat,3
312420,demons,4
312420,fantasy,5
312420,turn-based tactics,6
312420,asynchronous multiplayer,7
312420,multiplayer,8
312420,atmospheric,9
312420,turn-based strategy,10
312420,dark fantasy,11
312420,tactical,12
312420,turn-based,13
312420,dark,14
312420,strategy,15
312430,tactical,0
312430,singleplayer,1
312430,wargame,2
312430,turn-based tactics,3
312430,strategy,4
312430,simulation,5
312430,turn-based,6
312430,indie,7
312430,fantasy,8
312430,grand strategy,9
312430,diplomacy,10
312430,replay value,11
312440,multiplayer,0
312440,2d,1
312440,strategy,2
312440,tactical,3
312440,sci-fi,4
312440,turn-based tactics,5
312440,singleplayer,6
312440,turn-based,7
312440,wargame,8
312440,turn-based strategy,9
312450,historical,0
312450,level editor,1
312450,strategy,2
312450,singleplayer,3
312450,turn-based combat,4
312450,turn-based tactics,5
312450,moddable,6
312450,free to play,7
312450,world war ii,8
312450,simulation,9
312450,asynchronous multiplayer,10
312450,turn-based,11
312450,multiplayer,12
312450,turn-based strategy,13
312450,tactical,14
312450,replay value,15
312450,hex grid,16
312450,war,17
312450,wargame,18
312510,indie,0
312510,action,1
312510,platformer,2
312510,4 player local,3
312510,local multiplayer,4
312520,exploration,0
312520,metroidvania,1
312520,platformer,2
312520,action,3
312520,cute,4
312520,stealth,5
312520,horror,6
312520,physics,7
312520,indie,8
312520,great soundtrack,9
312520,atmospheric,10
312520,survival,11
312520,adventure,12
312520,singleplayer,13
312520,survival horror,14
312520,difficult,15
312520,post-apocalyptic,16
312520,pixel graphics,17
312520,open world,18
312520,2d,19
312530,action,0
312530,local co-op,1
312530,fast-paced,2
312530,retro,3
312530,memes,4
312530,local multiplayer,5
312530,pixel graphics,6
312530,great soundtrack,7
312530,funny,8
312530,2d,9
312530,platformer,10
312530,indie,11
312530,co-op,12
312530,comedy,13
312530,shooter,14
312530,multiplayer,15
312530,casual,16
312530,1980s,17
312530,competitive,18
312530,4 player local,19
312540,rpg,0
312540,adventure,1
312540,great soundtrack,2
312540,action,3
312540,anime,4
312540,fantasy,5
312540,difficult,6
312540,jrpg,7
312540,singleplayer,8
312540,action rpg,9
312560,singleplayer,0
312560,anime,1
312560,action rpg,2
312560,great soundtrack,3
312560,rpg,4
312560,action,5
312560,dungeon crawler,6
312560,jrpg,7
312590,action,0
312590,rpg,1
312590,indie,2
312600,tactical rpg,0
312600,indie,1
312600,turn-based strategy,2
312600,cartoony,3
312600,turn-based,4
312600,strategy,5
312600,strategy rpg,6
312600,turn-based tactics,7
312600,rpg,8
312600,class-based,9
312600,jrpg,10
312600,cute,11
312600,anime,12
312600,simulation,13
312600,tactical,14
312600,great soundtrack,15
312600,fantasy,16
312600,turn-based combat,17
312600,dungeon crawler,18
312600,singleplayer,19
312610,classic,0
312610,adventure,1
312610,anime,2
312610,side scroller,3
312610,multiplayer,4
312610,2d,5
312610,co-op,6
312610,pixel graphics,7
312610,shoot em up,8
312610,great soundtrack,9
312610,local co-op,10
312610,retro,11
312610,difficult,12
312610,shooter,13
312610,singleplayer,14
312610,arcade,15
312610,action,16
312630,tower defense,0
312630,strategy,1
312630,indie,2
312640,shoot em up,0
312640,side scroller,1
312640,indie,2
312640,action,3
312680,action,0
312680,adventure,1
312690,action,0
312690,adventure,1
312710,strategy,0
312710,action,1
312710,simulation,2
312720,casual,0
312720,indie,1
312720,singleplayer,2
312720,board game,3
312720,multiplayer,4
312720,strategy,5
312740,adventure,0
312740,action,1
312750,fantasy,0
312750,1990s,1
312750,turn-based combat,2
312750,controller,3
312750,rpg,4
312750,remake,5
312750,great soundtrack,6
312750,story rich,7
312750,jrpg,8
312750,anime,9
312750,difficult,10
312750,classic,11
312750,adventure,12
312750,singleplayer,13
312750,turn-based,14
312780,singleplayer,0
312780,funny,1
312780,action rpg,2
312780,multiple endings,3
312780,female protagonist,4
312780,sandbox,5
312780,swordplay,6
312780,rpg,7
312780,action,8
312780,hack and slash,9
312780,open world,10
312780,jrpg,11
312780,third person,12
312780,choices matter,13
312780,comedy,14
312780,historical,15
312780,anime,16
312780,adventure,17
312780,character customization,18
312780,replay value,19
312790,rpg,0
312790,strategy rpg,1
312790,tactical rpg,2
312790,dating sim,3
312790,anime,4
312790,nudity,5
312790,jrpg,6
312790,fantasy,7
312790,adventure,8
312790,strategy,9
312790,singleplayer,10
312790,turn-based,11
31280,action,0
31280,singleplayer,1
31280,comedy,2
31280,simulation,3
31280,strategy,4
31280,point & click,5
31280,memes,6
31280,conversation,7
31280,funny,8
31280,touch-friendly,9
31280,card game,10
31280,sports,11
31280,gambling,12
31280,indie,13
31280,multiplayer,14
31280,casual,15
31280,first-person,16
312840,singleplayer,0
312840,detective,1
312840,rpg,2
312840,classic,3
312840,story rich,4
312840,female protagonist,5
312840,remake,6
312840,noir,7
312840,action,8
312840,cinematic,9
312840,adventure,10
312840,atmospheric,11
312840,mature,12
312840,mystery,13
312840,supernatural,14
312840,nudity,15
312840,great soundtrack,16
312840,horror,17
312840,quick-time events,18
312840,choices matter,19
31290,movie,0
31290,singleplayer,1
31290,puzzle,2
31290,time travel,3
31290,adventure,4
31290,point & click,5
31290,futuristic,6
31290,story rich,7
31290,episodic,8
31290,sci-fi,9
31290,funny,10
31290,comedy,11
312900,indie,0
312900,casual,1
312900,action,2
312920,sports,0
312930,sports,0
312970,indie,0
312970,point & click,1
312970,sci-fi,2
312970,casual,3
312970,psychological horror,4
312970,adventure,5
312970,singleplayer,6
312970,story rich,7
312970,comedy,8
312980,wargame,0
312980,world war ii,1
312980,tanks,2
312980,simulation,3
312980,strategy,4
312980,rts,5
312990,adventure,0
312990,classic,1
312990,local multiplayer,2
312990,co-op,3
312990,platformer,4
312990,funny,5
312990,indie,6
312990,controller,7
312990,multiplayer,8
312990,action,9
312990,shooter,10
312990,local co-op,11
312990,america,12
312990,free to play,13
312990,pixel graphics,14
312990,side scroller,15
312990,comedy,16
312990,2d,17
312990,singleplayer,18
312990,open world,19
3130,strategy,0
3130,world war ii,1
3130,rts,2
3130,historical,3
3130,war,4
31300,anime,0
31300,dating sim,1
31300,action,2
31300,fps,3
313010,building,0
313010,strategy,1
313010,management,2
313010,realistic,3
313010,economy,4
313010,moddable,5
313010,sandbox,6
313010,simulation,7
313010,atmospheric,8
313010,city builder,9
313010,singleplayer,10
313010,horror,11
313010,multiplayer,12
313020,adventure,0
313020,indie,1
313020,rpg,2
313020,story rich,3
