item_id,spec_name
224460,Full controller support
224760,Full controller support
247080,Steam Achievements
4700,Steam Trading Cards
284930,Single-player
461780,Steam Trading Cards
396160,Steam Achievements
340580,Single-player
401290,Full controller support
437660,Single-player
368690,Local Co-op
521630,Steam Trading Cards
451520,HTC Vive
386930,Keyboard / Mouse
299540,Single-player
243470,Steam Trading Cards
461010,Full controller support
15320,Multi-player
22380,Steam Leaderboards
314180,Steam Trading Cards
111900,Steam Leaderboards
435440,Steam Leaderboards
397390,Steam Trading Cards
497940,Online Multi-Player
429330,Steam Achievements
377710,Steam Trading Cards
462960,Partial Controller Support
380700,Steam Achievements
472060,Single-player
314410,Steam Achievements
280040,Steam Trading Cards
292910,Steam Cloud
389430,MMO
348470,Partial Controller Support
434240,Steam Achievements
343770,Single-player
447100,Multi-player
318600,Full controller support
396090,Single-player
328640,Steam Achievements
385060,Single-player
37500,Multi-player
343410,Steam Achievements
430300,Single-player
375030,Partial Controller Support
432180,Steam Cloud
242570,Multi-player
341470,Single-player
324680,Includes level editor
212110,Steam Achievements
45770,Steam Cloud
415080,Single-player
226860,Stats
347670,Single-player
373440,Single-player
41800,Multi-player
369400,Steam Turn Notifications
331480,Steam Cloud
438130,Single-player
437340,Steam Achievements
491260,Cross-Platform Multiplayer
277630,Single-player
340520,Local Co-op
301860,Full controller support
450040,Keyboard / Mouse
2720,Single-player
403700,Single-player
388970,Stats
473770,Steam Workshop
250110,Steam Cloud
366060,Single-player
272470,Steam Cloud
486720,Steam Achievements
413500,Co-op
457770,Tracked Motion Controllers
320090,Steam Cloud
339040,Steam Cloud
365680,Steam Trading Cards
367260,Steam Trading Cards
414810,Seated
339440,Co-op
222180,Full controller support
397340,Steam Achievements
282680,Multi-player
292500,Steam Trading Cards
8250,Single-player
422860,Windows Mixed Reality
330100,Partial Controller Support
230820,Steam Achievements
503010,Multi-player
44100,Partial Controller Support
385060,Steam Turn Notifications
234630,Oculus Rift
33620,Multi-player
42230,Single-player
495350,Full controller support
343560,Partial Controller Support
2100,Single-player
243120,Partial Controller Support
57800,Steam Achievements
253610,Steam Cloud
299740,Partial Controller Support
306660,Steam Leaderboards
280930,Steam Leaderboards
6060,Steam Cloud
71340,Single-player
380690,Steam Achievements
493380,Full controller support
46490,Single-player
399140,Single-player
237550,Steam Achievements
269170,Room-Scale
296850,Stats
371550,Steam Cloud
352210,Single-player
209000,Steam Achievements
270210,Full controller support
403590,Co-op
511830,Room-Scale
510250,Shared/Split Screen
92300,Partial Controller Support
243120,Steam Trading Cards
510070,Partial Controller Support
319910,Single-player
331460,Steam Trading Cards
384750,HTC Vive
262280,Steam Cloud
243220,Partial Controller Support
398850,Steam Leaderboards
367270,Single-player
365660,Shared/Split Screen
244070,Multi-player
296710,Keyboard / Mouse
262080,Single-player
449960,Steam Achievements
246110,Captions available
423610,Full controller support
409460,Stats
487770,Seated
511800,Multi-player
284410,Full controller support
9900,Co-op
264520,Steam Cloud
496250,Room-Scale
397680,Includes level editor
262590,Steam Workshop
349580,Multi-player
259740,Single-player
296240,Single-player
369360,Steam Cloud
375600,Partial Controller Support
342970,Steam Leaderboards
269530,MMO
463060,Single-player
287100,Shared/Split Screen
90400,Shared/Split Screen
366000,Single-player
336030,Single-player
116100,Stats
443830,Single-player
408120,Captions available
342260,HTC Vive
485080,Steam Achievements
394990,Single-player
406890,Standing
94200,Shared/Split Screen
380020,Single-player
352370,Single-player
209540,Includes level editor
217790,Partial Controller Support
340220,Steam Achievements
488150,HTC Vive
366970,Single-player
360170,Local Multi-Player
334300,Single-player
372970,Co-op
1600,Multi-player
458030,Single-player
261700,Single-player
99910,Co-op
361560,Full controller support
273600,Includes level editor
357330,Local Co-op
374320,Full controller support
492340,Local Multi-Player
37360,Single-player
506550,Seated
292820,Single-player
374320,Multi-player
303310,Steam Achievements
374410,Single-player
358460,Steam Leaderboards
284460,Single-player
437080,Oculus Rift
209750,Co-op
257770,Online Co-op
317710,Single-player
227180,MMO
423810,Steam Achievements
488580,Partial Controller Support
336230,Single-player
235320,Single-player
364810,Co-op
494150,Room-Scale
288040,Steam Achievements
496610,Partial Controller Support
498660,Steam Trading Cards
340490,Single-player
433600,Oculus Rift
374230,Local Multi-Player
302060,Single-player
361330,Cross-Platform Multiplayer
454890,Single-player
265630,Cross-Platform Multiplayer
1200,Multi-player
360840,Full controller support
337490,Steam Achievements
384490,Steam Achievements
517660,Online Multi-Player
382140,Steam Trading Cards
504840,Steam Achievements
348840,Single-player
354930,Steam Trading Cards
281200,Single-player
299420,Steam Cloud
351970,Steam Achievements
352190,Shared/Split Screen
248530,Single-player
443460,Full controller support
272330,Steam Trading Cards
504280,Steam Achievements
454670,Single-player
301200,Steam Trading Cards
408900,Steam Achievements
443800,Full controller support
461840,Single-player
111100,Partial Controller Support
45000,Steam Cloud
392190,Windows Mixed Reality
262750,Partial Controller Support
273500,Steam Achievements
385600,Full controller support
356420,Multi-player
22610,Single-player
324750,Single-player
286660,Steam Leaderboards
319450,Steam Leaderboards
397440,Single-player
377360,Shared/Split Screen
401680,Online Co-op
305800,Single-player
211580,Steam Trading Cards
411370,Steam Cloud
227000,Steam Achievements
454430,Steam Trading Cards
65800,Valve Anti-Cheat enabled
324160,Steam Achievements
445310,Partial Controller Support
454150,Multi-player
392030,Steam Cloud
208140,Steam Achievements
494810,Tracked Motion Controllers
316260,Single-player
457690,Tracked Motion Controllers
343730,Tracked Motion Controllers
432870,Cross-Platform Multiplayer
439910,Single-player
11250,Multi-player
33420,Partial Controller Support
412370,Steam Trading Cards
444930,Online Multi-Player
263400,Single-player
503410,Single-player
237740,Single-player
473920,Steam Trading Cards
458710,Steam Achievements
425820,Steam Cloud
503140,Steam Cloud
366270,Co-op
500470,Seated
357200,Single-player
94400,Single-player
441670,Full controller support
102810,Steam Achievements
357940,Single-player
447170,Steam Achievements
396660,Single-player
454420,Steam Cloud
497040,Single-player
314210,Partial Controller Support
503100,Local Co-op
15400,Steam Achievements
24670,Steam Achievements
351450,Captions available
363360,Steam Workshop
480450,Single-player
298160,Steam Trading Cards
434030,Tracked Motion Controllers
250180,Full controller support
262850,Single-player
224760,Steam Achievements
351940,Single-player
463000,Steam Trading Cards
290990,Steam Achievements
521430,Partial Controller Support
283080,Single-player
307930,Single-player
485350,Steam Cloud
464540,HTC Vive
390930,Shared/Split Screen
231160,Single-player
316370,Steam Achievements
401280,Steam Achievements
291480,Steam Trading Cards
332610,Partial Controller Support
451990,Steam Leaderboards
363670,Steam Trading Cards
393380,Multi-player
471270,Standing
474750,Steam Trading Cards
503410,Tracked Motion Controllers
443630,Steam Achievements
477200,Single-player
288290,Single-player
232770,Steam Achievements
261570,Steam Achievements
377660,Steam Cloud
9040,Steam Cloud
502410,Single-player
340960,Single-player
55110,Co-op
420160,Single-player
348840,Steam Trading Cards
397830,Single-player
254700,Single-player
345080,Steam Cloud
215470,Online Multi-Player
256390,Multi-player
284890,Steam Trading Cards
341910,Single-player
423550,Steam Trading Cards
209650,Single-player
326410,Steam Achievements
362810,Single-player
338530,Multi-player
449120,Steam Trading Cards
284870,Steam Achievements
369070,Steam Trading Cards
343570,Full controller support
321800,Single-player
368500,Single-player
65720,Single-player
386180,Steam Achievements
402450,Steam Cloud
315340,Steam Cloud
342920,Shared/Split Screen
380000,Multi-player
449550,Full controller support
341090,Steam Cloud
477290,Shared/Split Screen
22670,Single-player
107200,Steam Achievements
347620,Steam Trading Cards
280010,Cross-Platform Multiplayer
291410,Single-player
242760,Steam Cloud
497440,HTC Vive
500790,Single-player
364770,Single-player
345140,Room-Scale
268870,Steam Achievements
379530,Steam Achievements
407530,Multi-player
365680,Multi-player
416180,Multi-player
370640,Steam Achievements
433000,Single-player
512020,Steam Cloud
385860,Steam Trading Cards
295490,Steam Trading Cards
373600,Steam Cloud
285960,Partial Controller Support
202970,Single-player
275330,Single-player
409530,Captions available
305490,Single-player
488360,Room-Scale
334300,Steam Achievements
270270,Stats
340960,Steam Cloud
16040,Single-player
334620,Steam Trading Cards
372560,Single-player
501110,Single-player
233550,Full controller support
302670,Steam Cloud
35130,Shared/Split Screen
315600,Single-player
278910,Multi-player
267920,Single-player
246700,Steam Trading Cards
236090,Steam Trading Cards
339000,Steam Trading Cards
405820,Full controller support
410470,Steam Trading Cards
340750,Shared/Split Screen
346550,Single-player
223280,Single-player
332810,Single-player
289280,Single-player
440750,Steam Achievements
500580,Steam Trading Cards
476880,Steam Trading Cards
251830,Steam Trading Cards
513960,Steam Trading Cards
339120,Partial Controller Support
389400,Steam Achievements
438000,Steam Leaderboards
292480,Steam Cloud
317400,Single-player
386330,Steam Cloud
443860,Steam Cloud
221830,Single-player
307570,Commentary available
298600,Steam Cloud
266510,Full controller support
385560,Captions available
336090,Stats
461230,Includes level editor
377660,Steam Trading Cards
370540,Multi-player
450290,Steam Achievements
386390,Steam Trading Cards
6550,Single-player
316890,Single-player
63950,Single-player
435120,Single-player
346970,Steam Workshop
251110,Full controller support
456570,Single-player
423620,Multi-player
333250,Steam Achievements
429200,Steam Achievements
312370,Cross-Platform Multiplayer
96800,Steam Achievements
475080,Full controller support
506670,Steam Trading Cards
302310,Steam Achievements
490820,Steam Trading Cards
317380,Steam Cloud
356130,Steam Trading Cards
380550,Full controller support
2920,Single-player
279480,Includes level editor
487770,Steam Achievements
316600,Steam Achievements
322110,Shared/Split Screen
308380,Steam Trading Cards
432010,Steam Achievements
262790,Single-player
385490,Steam Achievements
325730,Single-player
354200,MMO
244090,Steam Cloud
236150,Steam Workshop
292910,Steam Trading Cards
491260,MMO
457230,HTC Vive
262900,Steam Achievements
428430,Steam Leaderboards
422110,Local Multi-Player
370550,Steam Cloud
356710,Shared/Split Screen
366760,Steam Cloud
504260,Steam Cloud
474790,Co-op
236870,Steam Trading Cards
237890,Steam Leaderboards
497350,Steam Trading Cards
3480,Single-player
115100,Steam Cloud
390920,Steam Achievements
290990,Steam Trading Cards
255340,Steam Workshop
9310,Single-player
411570,Captions available
427970,Partial Controller Support
351230,Steam Workshop
351710,Steam Trading Cards
222440,Steam Trading Cards
250070,Full controller support
58550,Single-player
335150,Co-op
365960,Single-player
439550,Standing
424830,Steam Achievements
293780,Single-player
280180,Stats
292500,Full controller support
319730,Single-player
278420,Full controller support
357010,Oculus Rift
323720,Steam Achievements
463760,Partial Controller Support
247080,Steam Cloud
455160,Seated
405670,Single-player
338540,MMO
454080,Partial Controller Support
383020,Single-player
451400,Single-player
293900,Shared/Split Screen
450590,Single-player
236450,Steam Achievements
2780,Includes level editor
463930,Steam Trading Cards
283020,Multi-player
498600,Keyboard / Mouse
329240,Single-player
429330,Steam Cloud
203650,Single-player
368720,Steam Trading Cards
457320,Steam Leaderboards
421140,Steam Cloud
448160,Steam Trading Cards
338830,Steam Cloud
512470,Single-player
447530,Steam Achievements
292600,Steam Cloud
248470,Single-player
277460,Single-player
454600,Partial Controller Support
363530,Single-player
200390,Cross-Platform Multiplayer
313140,Single-player
448150,Multi-player
288160,Steam Achievements
453770,Steam Achievements
396230,Single-player
393430,Oculus Rift
341470,Steam Achievements
514890,Full controller support
260160,Single-player
247240,Full controller support
349580,Steam Trading Cards
298890,Steam Achievements
371100,Steam Trading Cards
242860,Partial Controller Support
214560,Full controller support
363500,Steam Trading Cards
448910,Steam Trading Cards
384990,Seated
459020,Full controller support
304670,Steam Leaderboards
347280,Steam Leaderboards
57740,Steam Trading Cards
290080,Steam Trading Cards
310850,Full controller support
298930,Single-player
442140,Full controller support
267360,Steam Trading Cards
263300,Steam Trading Cards
27020,Single-player
201510,Co-op
32710,Single-player
432500,Single-player
45740,Steam Achievements
314360,Full controller support
365300,Partial Controller Support
392680,Tracked Motion Controllers
488040,Oculus Rift
242110,Steam Achievements
402310,Single-player
3020,Steam Trading Cards
328550,Steam Cloud
492710,HTC Vive
298890,Steam Trading Cards
398160,Partial Controller Support
448520,Shared/Split Screen
367050,Partial Controller Support
204120,Full controller support
296630,Steam Achievements
509140,Tracked Motion Controllers
392120,Stats
334100,Single-player
347510,Single-player
423230,Steam Achievements
318100,Steam Trading Cards
27330,Co-op
392680,Steam Achievements
45100,Steam Leaderboards
388620,Single-player
17410,Single-player
248530,Steam Trading Cards
456690,Steam Achievements
264120,Steam Trading Cards
465060,Steam Achievements
3230,Multi-player
413410,Single-player
390680,Full controller support
1930,Online Multi-Player
352360,Oculus Rift
296910,Full controller support
473970,Single-player
410340,Partial Controller Support
501110,Steam Leaderboards
368050,Cross-Platform Multiplayer
58550,Steam Achievements
279480,Single-player
373140,Single-player
209360,Single-player
214590,Steam Achievements
498830,Steam Achievements
432170,Single-player
307670,Steam Achievements
292420,Multi-player
254200,Multi-player
246700,Stats
467990,Steam Trading Cards
213670,Single-player
299290,Multi-player
425220,Steam Leaderboards
202070,Partial Controller Support
500,Steam Achievements
523070,Online Co-op
326730,Steam Cloud
442260,Steam Achievements
304950,Steam Achievements
70640,Single-player
285960,Steam Trading Cards
473810,Online Co-op
410570,Steam Leaderboards
439740,Steam Achievements
234330,Cross-Platform Multiplayer
385690,Steam Achievements
241910,Steam Trading Cards
384590,Stats
39690,Single-player
397810,Steam Achievements
348450,Single-player
266510,Single-player
340810,MMO
494470,Steam Achievements
461480,Steam Cloud
241910,Steam Cloud
424010,Steam Achievements
458890,Full controller support
32340,Steam Cloud
257750,Online Multi-Player
495910,Steam Trading Cards
395420,Single-player
230840,Single-player
415420,Steam Leaderboards
404020,Keyboard / Mouse
307090,Single-player
495580,Includes level editor
398100,Single-player
415400,Single-player
392370,Single-player
34030,Steam Trading Cards
477310,Full controller support
94304,Steam Trading Cards
402840,Single-player
297120,Partial Controller Support
454130,Steam Achievements
370300,Partial Controller Support
98400,Single-player
342650,Steam Cloud
423620,Steam Achievements
383710,Single-player
251690,Partial Controller Support
306760,Steam Achievements
221380,Steam Cloud
412790,Oculus Rift
380000,Steam Cloud
432230,Online Multi-Player
251510,Steam Trading Cards
225260,Single-player
232910,Multi-player
328510,Single-player
412790,Full controller support
288610,Single-player
397500,Steam Achievements
203210,Steam Trading Cards
280320,Steam Achievements
268400,Single-player
357830,Single-player
397580,Steam Achievements
63110,Single-player
365140,Gamepad
222750,Steam Cloud
13250,Multi-player
451990,Full controller support
226100,Steam Leaderboards
370040,Steam Trading Cards
19320,Steam Achievements
293260,Single-player
434490,Captions available
244770,Co-op
253030,Keyboard / Mouse
3450,Single-player
372830,Steam Trading Cards
334070,Steam Achievements
283960,Single-player
506500,Full controller support
312310,Includes level editor
433300,Partial Controller Support
334120,Single-player
20820,Steam Leaderboards
386080,Single-player
428100,Steam Achievements
257120,Single-player
485230,HTC Vive
250660,Steam Achievements
6370,MMO
208090,Steam Trading Cards
209360,Partial Controller Support
374830,Single-player
434000,Single-player
277390,Co-op
446240,Steam Achievements
513770,Single-player
232430,Steam Trading Cards
7020,Co-op
19500,Single-player
403780,Steam Trading Cards
394850,Single-player
253880,Includes level editor
99300,Multi-player
486350,Multi-player
454150,Steam Trading Cards
429610,Steam Achievements
219190,Steam Trading Cards
384100,Steam Cloud
351300,Single-player
207430,Single-player
277470,Steam Trading Cards
381310,Room-Scale
357910,Single-player
358250,Partial Controller Support
394230,Online Co-op
503680,Stats
200510,Steam Trading Cards
300550,Steam Achievements
351290,Steam Achievements
25850,Single-player
340050,Steam Trading Cards
493000,Steam Cloud
348840,Shared/Split Screen
316970,Steam Cloud
390330,Steam Trading Cards
236090,Full controller support
32510,Local Co-op
438180,Partial Controller Support
306760,Oculus Rift
305480,Single-player
218020,Single-player
341270,Steam Trading Cards
467900,Full controller support
250760,Single-player
507360,Steam Trading Cards
272470,Single-player
404390,Tracked Motion Controllers
11040,Single-player
206420,Single-player
242860,Steam Achievements
504840,Steam Leaderboards
303830,Full controller support
441640,Full controller support
331720,Steam Leaderboards
369310,Steam Cloud
445420,Partial Controller Support
461850,Steam Cloud
293780,Full controller support
375460,Single-player
263680,Steam Leaderboards
222730,Steam Achievements
315540,Multi-player
458330,Single-player
461760,Steam Trading Cards
245050,Steam Trading Cards
386260,Steam Achievements
441790,Co-op
334560,Cross-Platform Multiplayer
394030,Steam Trading Cards
439310,Captions available
471220,Shared/Split Screen
243280,Steam Trading Cards
27600,Single-player
439750,Steam Cloud
214250,Single-player
366760,Steam Leaderboards
253510,Cross-Platform Multiplayer
342260,Steam Achievements
400800,Partial Controller Support
98600,Steam Workshop
242640,Full controller support
465150,Standing
211500,Multi-player
372150,Partial Controller Support
9070,Downloadable Content
261640,Full controller support
12460,Multi-player
293260,Captions available
517460,Room-Scale
223730,Steam Leaderboards
371320,Captions available
375320,Partial Controller Support
340770,Single-player
365020,Steam Trading Cards
32200,Single-player
279260,Steam Trading Cards
258010,Full controller support
257120,Steam Achievements
314830,Steam Cloud
4000,Single-player
221810,Steam Achievements
499620,Full controller support
331720,Steam Cloud
392120,Single-player
244730,Shared/Split Screen
115120,Single-player
289130,Steam Workshop
449960,Steam Cloud
243200,Single-player
360640,Steam Trading Cards
13250,Single-player
260790,Multi-player
446050,Steam Trading Cards
357370,Single-player
336040,In-App Purchases
463180,Local Multi-Player
341150,Steam Workshop
261530,Full controller support
275530,Steam Trading Cards
289220,Single-player
378530,Local Multi-Player
332570,Steam Cloud
109600,Includes level editor
349540,Single-player
456740,Single-player
72500,Single-player
490300,Steam Achievements
247950,Captions available
387240,Includes level editor
387240,Local Multi-Player
91100,Steam Leaderboards
355530,Steam Trading Cards
383980,Stats
292180,Cross-Platform Multiplayer
384010,Single-player
272010,Single-player
6860,Single-player
372950,Steam Achievements
204080,Multi-player
305780,Single-player
436820,Standing
354430,Single-player
365190,Single-player
371310,MMO
401560,Steam Trading Cards
331210,Steam Achievements
249870,Single-player
367780,Single-player
380220,HTC Vive
279940,Steam Achievements
356380,Full controller support
238280,Gamepad
268360,Steam Leaderboards
499100,Single-player
358360,Single-player
278100,Steam Trading Cards
389190,Steam Workshop
485900,Steam Achievements
226100,Steam Achievements
225420,Single-player
328070,In-App Purchases
25890,Multi-player
312280,Stats
353330,Steam Achievements
298180,Single-player
465070,Local Co-op
201230,Multi-player
412600,Full controller support
455990,Shared/Split Screen
323780,Single-player
378530,Stats
431840,Partial Controller Support
108200,Steam Turn Notifications
32380,Single-player
400880,Single-player
307690,Single-player
388970,Full controller support
499400,HTC Vive
340440,Steam Leaderboards
451880,Partial Controller Support
501280,Gamepad
42200,Single-player
324140,Steam Achievements
34270,Local Co-op
271670,Single-player
459580,Partial Controller Support
351080,Single-player
418190,Full controller support
473520,Steam Trading Cards
448570,Steam Cloud
370840,Full controller support
3900,Includes level editor
359390,Steam Cloud
250400,Steam Cloud
231200,Full controller support
358830,Steam Cloud
392020,Full controller support
431410,Steam Achievements
303860,Stats
262750,Multi-player
359840,Online Co-op
349450,Cross-Platform Multiplayer
263860,Steam Leaderboards
402190,Single-player
225200,Downloadable Content
360870,Steam Leaderboards
391520,Multi-player
424760,Single-player
35720,Steam Workshop
240970,Single-player
396860,Steam Trading Cards
429570,Full controller support
431060,Commentary available
425860,Steam Achievements
244430,Steam Trading Cards
223750,Multi-player
407150,Single-player
444870,Steam Achievements
383590,Steam Trading Cards
461680,Single-player
388960,Steam Achievements
243360,Includes level editor
355310,Steam Leaderboards
272890,Steam Leaderboards
366280,Shared/Split Screen
278590,Steam Cloud
212630,Single-player
292390,Single-player
464100,Full controller support
357890,Steam Trading Cards
203990,Steam Leaderboards
371320,Full controller support
240340,Single-player
372380,Online Multi-Player
384310,Steam Cloud
233210,Single-player
404050,Online Co-op
337180,Single-player
45000,Multi-player
460910,Local Co-op
108600,Single-player
387010,Single-player
414120,Steam Leaderboards
416790,Steam Trading Cards
431290,Steam Trading Cards
209630,Steam Achievements
286100,Steam Achievements
454780,Single-player
517660,Steam Achievements
336250,Steam Trading Cards
400240,Full controller support
284020,Single-player
423810,Stats
364510,Steam Workshop
403300,Steam Trading Cards
410430,Steam Achievements
365870,Cross-Platform Multiplayer
316740,Steam Achievements
324260,Multi-player
453300,Steam Achievements
205830,Steam Cloud
324470,Steam Leaderboards
355800,Single-player
406290,Cross-Platform Multiplayer
457650,Tracked Motion Controllers
346120,Multi-player
243780,Shared/Split Screen
475430,Steam Trading Cards
375820,Steam Achievements
506140,Online Multi-Player
236390,Cross-Platform Multiplayer
360390,Steam Achievements
360850,Single-player
233150,Steam Cloud
324470,Partial Controller Support
294810,Single-player
252470,Tracked Motion Controllers
486510,Steam Achievements
381910,Shared/Split Screen
397020,Steam Trading Cards
209060,Steam Workshop
507050,Steam Cloud
257830,Steam Achievements
342020,Full controller support
411370,Steam Trading Cards
375790,Partial Controller Support
303830,Steam Cloud
366290,Steam Cloud
413030,MMO
449060,Single-player
203770,Multi-player
285350,Steam Achievements
346490,Co-op
493720,Single-player
226100,Full controller support
98200,Single-player
2290,Steam Cloud
305390,Shared/Split Screen
277460,Multi-player
418620,Full controller support
336510,Single-player
254700,Steam Leaderboards
40500,Steam Cloud
452710,Oculus Rift
488590,Standing
223850,Steam Leaderboards
446310,Single-player
313620,Single-player
399040,Steam Achievements
434340,Full controller support
107100,Steam Cloud
409360,Full controller support
293440,Full controller support
377980,Online Co-op
377940,Room-Scale
454600,Multi-player
432020,Steam Achievements
12390,Partial Controller Support
427660,Single-player
365450,Includes level editor
429120,Full controller support
63700,Steam Leaderboards
433530,Cross-Platform Multiplayer
347690,Multi-player
501110,Full controller support
245300,Steam Cloud
251870,Steam Cloud
339690,Full controller support
252630,Full controller support
387930,Partial Controller Support
336090,Single-player
304650,Steam Achievements
469710,Steam Turn Notifications
380220,Steam Trading Cards
220160,Multi-player
409710,Single-player
312640,Partial Controller Support
208620,Steam Achievements
349440,Stats
412830,Partial Controller Support
211580,Full controller support
510630,Single-player
392820,Steam Trading Cards
257710,Single-player
438650,Seated
371300,Steam Trading Cards
466870,Single-player
468700,HTC Vive
200710,Co-op
342620,Co-op
431740,Steam Trading Cards
316600,Steam Leaderboards
47890,Single-player
316890,Steam Cloud
391260,Captions available
272920,Seated
316660,Steam Trading Cards
440470,Steam Achievements
279920,Keyboard / Mouse
63000,Valve Anti-Cheat enabled
320650,Steam Achievements
429610,Steam Trading Cards
354050,Single-player
356570,Full controller support
473920,Single-player
283580,Single-player
212050,Steam Cloud
252630,Steam Cloud
511800,Cross-Platform Multiplayer
378070,Gamepad
384750,Room-Scale
515910,Single-player
311480,Multi-player
318570,Single-player
314970,Includes level editor
529820,Standing
460190,Steam Trading Cards
21000,Full controller support
320540,Cross-Platform Multiplayer
255260,Multi-player
246580,Partial Controller Support
2310,Single-player
355140,Full controller support
273860,Multi-player
353280,Single-player
462130,Steam Trading Cards
3920,Single-player
332540,Steam Cloud
340350,Partial Controller Support
317710,Full controller support
334370,Steam Achievements
330390,Steam Cloud
350080,Steam Achievements
355950,Steam Leaderboards
484870,Tracked Motion Controllers
341910,Steam Cloud
316970,Partial Controller Support
50940,Multi-player
10150,Single-player
508170,Local Multi-Player
363130,Steam Cloud
377080,Steam Achievements
214560,Single-player
308173,Steam Trading Cards
395500,Single-player
524690,Room-Scale
423810,Local Multi-Player
263080,Single-player
333510,Steam Cloud
4500,Single-player
386400,Multi-player
221540,Stats
286220,Full controller support
368590,Steam Achievements
305490,Partial Controller Support
278360,Steam Trading Cards
253690,Shared/Split Screen
288880,Steam Achievements
346630,Single-player
323680,Gamepad
391040,Single-player
434390,Full controller support
279520,Steam Workshop
259640,Partial Controller Support
333490,Steam Trading Cards
232910,Single-player
337220,Single-player
200390,Steam Leaderboards
290080,Co-op
336770,Single-player
238260,Single-player
428220,Steam Achievements
488590,Tracked Motion Controllers
307210,Single-player
350910,Local Multi-Player
405720,Single-player
282900,Steam Achievements
284990,Single-player
416260,Steam Achievements
366690,Shared/Split Screen
339470,Steam Trading Cards
317360,Cross-Platform Multiplayer
378830,Steam Cloud
235620,Multi-player
478950,HTC Vive
333640,Steam Leaderboards
503480,Steam Achievements
516510,Multi-player
388260,Single-player
3830,Steam Achievements
44350,Full controller support
406350,Full controller support
287140,Steam Trading Cards
244770,Multi-player
449960,Full controller support
410440,Includes level editor
393380,Online Multi-Player
314000,Steam Leaderboards
277430,Steam Achievements
231740,Single-player
231200,Single-player
252070,Multi-player
372820,Multi-player
379290,Multi-player
403270,HTC Vive
406720,Single-player
246880,Partial Controller Support
296070,Standing
447990,Single-player
402040,Steam Cloud
65400,Steam Achievements
365800,Steam Trading Cards
375750,Single-player
409410,Cross-Platform Multiplayer
346810,Steam Trading Cards
298840,Single-player
418040,Full controller support
450740,Gamepad
355560,Single-player
411830,Steam Achievements
95900,Single-player
337150,Single-player
219990,Steam Achievements
341570,Single-player
293240,Steam Cloud
99400,Steam Achievements
376150,Single-player
518100,Steam Achievements
377900,Single-player
423810,Multi-player
235360,Steam Trading Cards
301610,Steam Trading Cards
465600,Steam Trading Cards
371510,Steam Trading Cards
446390,Single-player
278970,Multi-player
390460,Stats
398480,Steam Achievements
450650,Single-player
409460,Single-player
369890,Steam Achievements
361300,Steam Achievements
313400,Steam Achievements
368650,Steam Cloud
511630,Single-player
517170,HTC Vive
411690,Gamepad
420550,Co-op
271240,Stats
307960,Oculus Rift
286940,Single-player
401560,Steam Achievements
375420,Steam Workshop
377940,Single-player
224260,Cross-Platform Multiplayer
338330,Shared/Split Screen
361680,Steam Trading Cards
410440,Partial Controller Support
305980,Shared/Split Screen
375190,Single-player
522490,Full controller support
371200,Single-player
302270,Single-player
409450,Includes level editor
291960,Partial Controller Support
388440,Stats
454170,Steam Trading Cards
402020,Full controller support
219830,Single-player
363520,Single-player
345180,Single-player
246620,Single-player
457480,Single-player
413480,Single-player
301220,Steam Achievements
434020,Single-player
92100,Co-op
258970,Co-op
499540,Steam Achievements
501470,Tracked Motion Controllers
219190,Partial Controller Support
363960,Single-player
46270,Single-player
421110,Single-player
249610,Multi-player
304030,MMO
492430,Full controller support
366220,MMO
494370,Online Co-op
513880,Single-player
310810,Co-op
346450,Steam Achievements
10120,Single-player
509290,Single-player
17180,Single-player
301460,Steam Cloud
299910,Cross-Platform Multiplayer
209670,Includes level editor
250620,Steam Cloud
474750,Single-player
361970,Steam Trading Cards
370270,Steam Trading Cards
319910,Steam Achievements
345700,Single-player
409530,Local Co-op
406080,Single-player
257770,Steam Achievements
2720,Multi-player
327060,Single-player
424320,Single-player
250180,Multi-player
516550,Single-player
63910,Single-player
390680,Single-player
493760,Single-player
273590,Single-player
200410,Steam Leaderboards
360840,Steam Trading Cards
270750,Steam Trading Cards
254590,Seated
24870,Single-player
285900,Multi-player
111400,Steam Leaderboards
415240,Shared/Split Screen
347280,Shared/Split Screen
335660,Steam Achievements
485900,Steam Workshop
416040,Steam Cloud
386140,Full controller support
341930,Single-player
421030,Cross-Platform Multiplayer
268650,Includes level editor
322950,Single-player
366280,Multi-player
40100,Single-player
108200,Single-player
423700,Steam Achievements
71260,Co-op
438330,Steam Achievements
341570,Co-op
496950,Full controller support
271360,Steam Cloud
422980,Steam Cloud
342610,Co-op
320150,Steam Achievements
414370,Steam Leaderboards
450740,Seated
368180,Steam Cloud
98800,Steam Trading Cards
33340,Co-op
312900,Steam Trading Cards
311720,Steam Trading Cards
443940,Steam Trading Cards
364420,Co-op
229520,Steam Leaderboards
323490,Single-player
322580,Single-player
355690,Steam Cloud
202130,Steam Achievements
311820,Single-player
421810,Single-player
442810,Multi-player
383750,Steam Achievements
202970,Steam Leaderboards
465780,Steam Achievements
277520,Steam Achievements
2870,Steam Trading Cards
258970,Steam Leaderboards
446310,Captions available
449330,Multi-player
365880,Single-player
352620,Steam Achievements
372950,Steam Cloud
57000,Steam Achievements
227180,Co-op
3570,Single-player
333340,Steam Workshop
213850,Co-op
374120,Online Multi-Player
440470,Partial Controller Support
412000,Single-player
420900,Shared/Split Screen
207530,Steam Cloud
399600,Partial Controller Support
