id,user_name,profile_image,items_count
8061395282,MrChumps,1,0
8038379794,76561198038379794,0,235
8117983979,76561198117983979,0,44
8070547180,mehican,1,26
8046802717,obeseninja27,1,102
8049376424,MEIA-NOITE-ZIKA,1,23
8076578631,76561198076578631,0,59
8065207424,MeisaKuroki,1,17
8034247949,76561198034247949,0,50
8082589452,76561198082589452,0,0
8078691437,76561198078691437,0,54
8088546651,76561198088546651,0,12
8052363619,NateFawkesRiver,1,117
8093361154,76561198093361154,0,62
8050063708,PlixPlex,1,146
8067075256,MellowBiscuits,1,43
8091213836,76561198091213836,0,0
8067582166,76561198067582166,0,19
8052420704,SougoSS,1,65
8089324283,76561198089324283,0,48
8066241218,76561198066241218,0,47
8065430696,Neoquinn,1,184
8261449387,lmaoslayer,1,0
8077701401,76561198077701401,0,4
8060435107,lordoflememes,1,40
8032832698,demisin,1,291
8041547521,wewladexdee,1,160
8027480932,76561198027480932,0,16
7961838528,76561197961838528,0,18
8065325798,xXx_Me_xXx,1,93
8044208505,branster5,1,148
8018677321,pippymayne,1,157
8018964798,76561198018964798,0,57
8053081570,76561198053081570,0,51
8235728934,76561198235728934,0,8
8047974364,betacore117,1,110
8090268913,wearethechampionsmyfriend,1,114
8103270538,76561198103270538,0,0
8059190779,ILikeToMeow,1,165
8035392174,MrMasterix,1,54
8060575388,Dequoi,1,0
7972586459,mercuryr,1,203
8075590168,76561198075590168,0,32
8044820000,76561198044820000,0,25
8026262657,nathrel,1,194
8037379894,Merwer7,1,110
8082202828,76561198082202828,0,37
8041852292,e-a-g-l-e-s_eagles,1,55
8013259049,76561198013259049,0,184
8044788018,76561198044788018,0,61
8059112397,Tony-Rabbot,1,57
8072362918,76561198072362918,0,114
8271002791,76561198271002791,0,3
8040571967,76561198040571967,0,33
8089060061,76561198089060061,0,56
8075581042,76561198075581042,0,168
8081901873,76561198081901873,0,12
7967003986,_ndsa,1,777
8049374991,76561198049374991,0,29
8098897897,76561198098897897,0,0
8083743113,76561198083743113,0,118
8213178349,76561198213178349,0,6
8062313883,mexicandinosaur_,1,119
8071757033,76561198071757033,0,161
8069013627,STRAYAAAM8,1,21
8054719518,76561198054719518,0,59
8063343009,76561198063343009,0,80
8075023364,mgmt40,1,29
8055815784,76561198055815784,0,347
8057967308,76561198057967308,0,263
8099281862,MRKCAT,1,55
8093143406,Minerz0,1,58
8036742516,TheEnglishGerman,1,149
8006016224,76561198006016224,0,0
8024558500,76561198024558500,0,75
8059105056,Michael__James,1,675
8051434566,76561198051434566,0,75
8012577253,76561198012577253,0,23
8058247995,76561198058247995,0,164
8060846787,hosqueen,1,106
8019583170,76561198019583170,0,46
8072934729,76561198072934729,0,6
7979956729,76561197979956729,0,49
8081697976,Argentomanwe,1,180
8035600754,76561198035600754,0,0
7960574640,mickot,1,155
8041168579,walsheys,1,110
8046224484,mickelsnickel,1,773
8043779241,76561198043779241,0,179
8036605322,76561198036605322,0,0
8023589554,76561198023589554,0,223
7971982117,76561197971982117,0,71
8064151250,lolijuygter,1,0
8072358583,76561198072358583,0,235
8042671288,spartan7126,1,90
8018551219,76561198018551219,0,23
8020794296,rangobango,1,0
8063122053,76561198063122053,0,13
8065137041,76561198065137041,0,115
8107856674,microgrape,1,23
8086194246,76561198086194246,0,88
8064629436,76561198064629436,0,0
8040024490,76561198040024490,0,105
8055989393,76561198055989393,0,52
8053711199,76561198053711199,0,134
8043532486,76561198043532486,0,121
8041588738,MidnightEmperor,1,145
8117976629,midniteviii,1,143
8102371011,76561198102371011,0,0
8030940039,midwa,1,0
8047883840,76561198047883840,0,13
8111433745,blackxxworm,1,69
7998835778,mightysparks,1,513
8094782691,76561198094782691,0,36
8075234842,LoLHysterics,1,27
8032314699,369231461278416,1,127
8079330304,OfficialMiKapp1t,1,397
8025103132,76561198025103132,0,0
7966525440,drawsacartoon,1,0
8049569614,76561198049569614,0,93
8088116776,76561198088116776,0,124
8001176144,tyansteRR199,1,115
8045661299,76561198045661299,0,46
8062595804,76561198062595804,0,86
8074500092,zaaikbr,1,77
7983351570,djdeceit,1,20
8013517165,mikeyg74,1,1259
8032169662,76561198032169662,0,58
8048233565,mikey_8625,1,0
8090934983,76561198090934983,0,44
8042776645,mikkazx,1,143
8090869260,76561198090869260,0,52
8072453867,MiklePikle,1,103
7976633290,76561197976633290,0,74
8092102849,stopstalkingmypagefuckers,1,37
8044363267,Milkshakes-,1,202
8083542505,76561198083542505,0,97
8034666210,76561198034666210,0,42
7995283311,76561197995283311,0,0
8116545160,76561198116545160,0,50
8083515306,mralldeezy,1,67
8030739126,Milun,1,82
7987766332,76561197987766332,0,9
8018842433,anthMC,1,155
8081808516,76561198081808516,0,41
8073032053,76561198073032053,0,22
8045077912,76561198045077912,0,49
8092574945,76561198092574945,0,134
8078718666,76561198078718666,0,0
8059547526,showkekung,1,81
8045136691,minato_exe,1,214
8019938571,76561198019938571,0,0
8084667711,76561198084667711,0,106
8050627260,TheMinerlaxx,1,47
8068588447,76561198068588447,0,19
8072434498,mingoko,1,64
8066306064,76561198066306064,0,88
8051646154,exosunder,1,74
8046730356,76561198046730356,0,86
8010129122,76561198010129122,0,62
8042839144,76561198042839144,0,404
8020433042,Minismee,1,74
8044458924,miniteeks,1,157
8092735015,76561198092735015,0,59
8079694867,76561198079694867,0,25
7994690938,76561197994690938,0,100
8048930530,76561198048930530,0,30
8063971792,theHALOgod10159,1,36
8084188721,MintBerrryCrunch,1,79
8086470800,76561198086470800,0,0
7991188877,Miracle_GGF,1,713
8035016834,niconiconii3,1,28
8047101171,iOAzureus,1,73
8090326484,mirki411,1,54
8086290000,76561198086290000,0,19
8016217730,76561198016217730,0,0
8035021137,24532453,1,134
8034182659,Bunderama,1,53
8013908664,76561198013908664,0,172
8037278513,76561198037278513,0,179
8042412506,akaNoodleBox,1,108
8065168512,76561198065168512,0,0
8030130946,MissSquischie,1,92
8063914266,76561198063914266,0,1
8061858672,76561198061858672,0,47
8055091558,theunicornius,1,67
8027456893,76561198027456893,0,232
8085800221,76561198085800221,0,40
8088873301,76561198088873301,0,215
8000879367,mistermooth,1,653
7998202367,mistystriker,1,877
8055321600,BigNigR,1,67
8191010871,76561198191010871,0,17
8000876751,76561198000876751,0,212
8045814607,helldog22,1,784
8093360199,76561198093360199,0,397
8072413761,76561198072413761,0,41
8063017014,76561198063017014,0,6
7969367866,mithriel,1,66
8087057933,mitox211,1,6
8025242364,TumbleweedCorp,1,0
7995163667,76561197995163667,0,315
8061039342,76561198061039342,0,77
8027291022,s2mixer,1,24
8068345592,76561198068345592,0,66
8001368533,mjoz,1,699
8101495569,76561198101495569,0,6
8086176890,76561198086176890,0,12
8000443786,76561198000443786,0,102
8042821705,ML8989,1,160
8068784986,Shohmyooh127,1,47
8079297665,76561198079297665,0,155
7969361001,76561197969361001,0,61
7961617681,multinationalcorporation,1,69
7971775662,Le-Mocha,1,263
8059020961,76561198059020961,0,58
8087000982,76561198087000982,0,71
8048373880,abcddbca,1,79
8315999327,76561198315999327,0,2
8089576005,76561198089576005,0,44
7991461659,MoeyFDA,1,29
8061741365,repulsestar,1,20
8079365687,76561198079365687,0,0
8061867856,76561198061867856,0,63
8025330151,76561198025330151,0,24
8088745442,76561198088745442,0,80
8081989763,76561198081989763,0,96
8072850898,76561198072850898,0,50
8066506757,76561198066506757,0,322
8073942894,76561198073942894,0,18
8053082476,humanuahumanauamahu,1,50
7967626505,76561197967626505,0,0
8055408000,76561198055408000,0,264
8326180109,76561198326180109,0,0
8068538521,76561198068538521,0,25
8091674021,Momijio,1,125
8052246456,Ritomomo,1,125
8049715340,flame1312,1,83
8050944730,mocha_desire,1,52
8025910899,76561198025910899,0,39
7974894521,76561197974894521,0,193
8066185088,76561198066185088,0,57
8104215028,money_madman,1,122
8057742339,76561198057742339,0,56
8078763729,76561198078763729,0,30
8064197054,76561198064197054,0,34
8057773031,Qwagnoy,1,72
8043764658,monkeypumper,1,43
8060233096,76561198060233096,0,10
8078155892,76561198078155892,0,48
8040844513,migrated,1,161
8007197223,76561198007197223,0,0
8063877093,76561198063877093,0,58
8047326618,monsieurlamb,1,96
8006550034,76561198006550034,0,152
8075902896,76561198075902896,0,58
8008197478,76561198008197478,0,89
8130810245,mazkg,1,93
8096302531,76561198096302531,0,4
8015046411,SteamMooch,1,55
8046906455,76561198046906455,0,110
8164268290,moon910,1,50
8041436694,76561198041436694,0,7
8079882851,76561198079882851,0,312
8084001780,76561198084001780,0,0
8033663796,jeffyusohansam,1,252
8056747623,76561198056747623,0,67
8064148060,76561198064148060,0,226
8025582581,SuperBeardMan,1,174
8071448236,jerrygetajob,1,0
7970956242,anonymoosebrony,1,468
7960490954,Mo0shi,1,292
8043805480,bangbros_affiliated,1,36
8244561072,Moozyyladox,1,27
8068721113,76561198068721113,0,11
8051567275,76561198051567275,0,0
8062575422,76561198062575422,0,0
8068809841,76561198068809841,0,73
8041971225,76561198041971225,0,157
8056265599,76561198056265599,0,109
8064283266,76561198064283266,0,138
8027143116,76561198027143116,0,58
8052118118,76561198052118118,0,256
8072868780,76561198072868780,0,48
8063230015,morristein,1,141
7960947042,morrysrs,1,31
7999129447,76561197999129447,0,37
8085469796,TheSquirrelflightgaming,1,54
8067003552,76561198067003552,0,42
8079803067,76561198079803067,0,40
8053737372,BlooperDooper,1,83
8079348388,76561198079348388,0,69
7963519255,influxx,1,197
8085868530,76561198085868530,0,18
8046062663,Moskyto,1,183
8025379621,76561198025379621,0,60
8034277356,76561198034277356,0,156
8020492737,motev,1,448
8045235455,motherFUQ,1,0
8025331586,DGuacamole,1,231
8047298605,MythicGamer,1,56
8086204791,76561198086204791,0,71
8045401927,76561198045401927,0,200
8077820909,76561198077820909,0,46
7991228272,mottboxx,1,136
7960721600,76561197960721600,0,31
8023381153,76561198023381153,0,0
8039231873,76561198039231873,0,98
8066676657,76561198066676657,0,52
8013432172,76561198013432172,0,291
8008783917,76561198008783917,0,963
8013187951,MOwneZ,1,108
8050507072,hjkld,1,200
8043739738,Mozness,1,0
7998263147,mozzie-killer,1,146
8093276473,misterjr,1,151
8044913709,NaVinci,1,57
8050364144,76561198050364144,0,85
8064438745,76561198064438745,0,102
8024130388,theoretical_xp,1,360
8071159917,76561198071159917,0,146
8072001163,tanderskaife,1,439
8071870194,ILYOTT,1,0
8028323088,xsandman326,1,0
8043821248,76561198043821248,0,113
8069996415,76561198069996415,0,34
8102047183,iiFizzy,1,34
8026231217,mgooisu,1,577
8070719526,13199708,1,139
8060853128,Mr_Hentai,1,327
8106372759,76561198106372759,0,12
8038335577,76561198038335577,0,278
8005109940,Mr_ISH,1,814
7998655584,76561197998655584,0,29
8079739489,76561198079739489,0,15
7970742964,vipersnews,1,95
7992346511,ronnietran,1,291
8070880531,76561198070880531,0,30
7994390234,KingMadness,1,261
8082970395,76561198082970395,0,17
8069545441,76561198069545441,0,51
7995905411,76561197995905411,0,121
8082712691,Assassin53D,1,213
8001196512,gettingrobbed,1,0
8091927566,MRMitchGamez,1,91
8048002281,76561198048002281,0,80
8043890898,The-Moose,1,201
8066147961,nedwardned,1,88
8068159383,76561198068159383,0,261
8095227659,ThaSpaceSloth,1,29
8055324551,76561198055324551,0,81
8068186452,76561198068186452,0,90
8049277266,76561198049277266,0,24
8046426012,roflan8er,1,139
8023743407,Sicbanterads,1,25
8040576691,76561198040576691,0,0
8119479617,76561198119479617,0,0
8028407473,76561198028407473,0,35
8051365434,76561198051365434,0,50
8057009427,76561198057009427,0,31
8059017416,76561198059017416,0,37
8063510182,76561198063510182,0,73
8091248611,barrythebreadinspector,1,99
8068549385,76561198068549385,0,12
8027457835,76561198027457835,0,303
8077602243,76561198077602243,0,0
8088405199,GreatShot,1,55
7982302189,76561197982302189,0,266
8043073478,snruby,1,284
8065477312,76561198065477312,0,183
8139826833,fantastic_pootis,1,38
8050623396,2000jtc,1,60
8079393580,evolnomad,1,22
8052516290,76561198052516290,0,65
8087597572,76561198087597572,0,12
8011911132,76561198011911132,0,14
8045148009,76561198045148009,0,146
8082227157,76561198082227157,0,77
8083899583,76561198083899583,0,14
8060407498,76561198060407498,0,64
8050246852,76561198050246852,0,133
8023937341,qwertybmwh1994,1,602
8018772441,76561198018772441,0,259
8037969871,madmanmax120,1,145
8084727404,76561198084727404,0,13
8014005645,travisty98,1,218
8045067187,MrEdskiies,1,201
8091368660,76561198091368660,0,37
7971248423,mrzorg,1,0
8043504781,i_dont_give_a_jacks_ass,1,58
7973055702,bigodo,1,321
8027828967,76561198027828967,0,323
8093902492,koongod01,1,116
8063285279,cc2015,1,227
8105743297,76561198105743297,0,47
8046405403,76561198046405403,0,77
8090300952,76561198090300952,0,133
8074682385,NOTHING_BUT_STAR_WARS,1,96
8053320660,mresprofile,1,38
8044898688,76561198044898688,0,50
8088830493,Heartinrock,1,29
8098553595,76561198098553595,0,0
8080103144,MrMilitary,1,70
8092742456,76561198092742456,0,38
8071483620,Unskillful_killer,1,63
8088930910,76561198088930910,0,58
8093790723,76561198093790723,0,48
8092674981,76561198092674981,0,15
8033145513,Eosoforcus,1,277
8069988348,279519365,1,127
8077720539,76561198077720539,0,24
8048905424,MrAH2010,1,49
8071430438,MrAle,1,107
8068099487,76561198068099487,0,2
8048422544,76561198048422544,0,19
8073032314,cliffxd,1,49
8049273237,ItalianFoddConsumerGaming,1,77
8084496260,76561198084496260,0,94
8066514560,MrEdIsAHorse,1,192
8057288584,mrfreshasian,1,246
8062490293,76561198062490293,0,195
8072413949,MrGrapeGaming,1,0
8068676400,mrjosheyhalo,1,163
8072207614,76561198072207614,0,57
8004155177,Flammin_Gallah,1,155
8077361167,76561198077361167,0,0
8046080051,76561198046080051,0,31
8073575776,MRmeohme,1,74
8081833478,mrmutantduck,1,422
8019019838,76561198019019838,0,420
8091537403,namormaka,1,36
8045563565,76561198045563565,0,20
8058333765,76561198058333765,0,28
8087629781,76561198087629781,0,136
8105934651,MOnkeyASS12,1,19
8072503059,TheREDPHOENIX,1,68
8016739708,MrShiro,1,63
8050311180,76561198050311180,0,264
8045792460,76561198045792460,0,59
8072602529,76561198072602529,0,63
8071111349,76561198071111349,0,0
8027725424,leanmeanmeme,1,44
8032886769,mrxnjono,1,291
8047568437,76561198047568437,0,0
7972880601,mrpickle,1,518
8069139920,mr_non_member,1,109
8095344279,76561198095344279,0,5
8059244996,Noodles4Dayz,1,283
8036004269,ms6001,1,79
8107843401,12312341244123,1,50
8074356093,76561198074356093,0,14
8000079749,msoles7,1,313
8025090424,76561198025090424,0,29
8045530510,CreepercraftNZ,1,128
8050454962,76561198050454962,0,30
8099492735,76561198099492735,0,8
8059557689,Mtmnt,1,0
8113870161,mtmoss,1,100
8036812588,76561198036812588,0,0
7992371119,76561197992371119,0,16
8030084558,76561198030084558,0,113
8044359736,Muchs,1,137
7960877501,76561197960877501,0,0
8009985493,mudcrabwarrior,1,79
7973921336,lljkmuddyfunster,1,0
8062502110,buffandnerfd,1,67
8083451873,lordofire101,1,72
8060902793,Mudkipfied,1,58
8050999845,MuellerJ7,1,361
8083097986,76561198083097986,0,52
8058195962,76561198058195962,0,55
8050962270,76561198050962270,0,45
8077898598,76561198077898598,0,142
8030769891,76561198030769891,0,138
8019542982,muglol,1,238
8061664276,mukanyawest,1,41
8067412704,76561198067412704,0,106
8061745619,76561198061745619,0,30
7973116781,mulusssssss,1,27
8043907528,76561198043907528,0,65
8079339384,MumboBros,1,131
8131801482,76561198131801482,0,0
8092223135,76561198092223135,0,43
8066353866,fukdahpolice,1,6
8102267790,76561198102267790,0,52
8068189169,76561198068189169,0,70
7961222930,76561197961222930,0,22
7990990809,76561197990990809,0,0
8059829512,76561198059829512,0,72
8051772312,76561198051772312,0,85
8044866763,76561198044866763,0,20
8047164729,Murderousbinkie,1,528
8063497294,Kingsley101010,1,63
8052017573,Murdocgreenskin,1,96
8060031056,76561198060031056,0,60
8064473621,Murgic,1,76
8081495549,76561198081495549,0,10
8041631592,Murix,1,312
7983046427,76561197983046427,0,0
8055372696,76561198055372696,0,67
8026578529,mushyii,1,129
8049652401,76561198049652401,0,326
7970639952,mutiez,1,123
8084470332,Mutant115,1,154
8013018363,mutatedwombat,1,829
8101351746,76561198101351746,0,0
8072803728,76561198072803728,0,29
8042848632,muwthree,1,136
8056543650,76561198056543650,0,34
7994545906,muzz,1,144
7998557988,muzz007202,1,119
8034288466,muzzamilo,1,25
8040960504,76561198040960504,0,0
8071418893,76561198071418893,0,28
8097151393,76561198097151393,0,43
8098027263,76561198098027263,0,31
8033214617,mwlucky,1,83
8091027456,MXCapturing,1,0
8062451247,76561198062451247,0,55
8025110578,MXKiN,1,402
8053865864,76561198053865864,0,43
8048641171,76561198048641171,0,52
8031799936,76561198031799936,0,187
8092511029,76561198092511029,0,96
8068810895,McWelshmen,1,67
8089926655,BoysInBlue,1,9
8082990246,gilly143,1,14
8051443764,76561198051443764,0,8
8039912418,myevoker,1,721
8088573171,76561198088573171,0,31
8067083672,MyrtleMe,1,47
8098110277,Myst95,1,17
8094264350,76561198094264350,0,31
8094507877,76561198094507877,0,54
8056285250,Mystery_seeker,1,104
8091853211,76561198091853211,0,25
8108051112,Standin_Legolas,1,33
8181829522,76561198181829522,0,16
8067763571,Mystic_Duck,1,82
8061238010,pandabear6921,1,69
8109934727,Mysticallbullet57,1,146
8062101907,Mystimatic,1,23
8061830226,76561198061830226,0,86
8047874156,mythilas,1,78
8061235960,mythicbruh,1,33
8057418960,76561198057418960,0,24
8084875761,mini_sentries_everywhere,1,62
8059991809,mrsirha,1,191
8060438024,76561198060438024,0,90
8067767626,NATETHEGOD,1,191
8055310480,76561198055310480,0,0
8074550265,76561198074550265,0,70
8043027774,ss3e,1,167
8062584767,Yichenzbj,1,201
8048799529,stormwolf_101,1,70
7996157332,76561197996157332,0,0
8068039506,Arishaz,1,113
8181251457,ryanirons2,1,157
8039224622,N47H4NI3L,1,59
8043573458,Epicalness,1,147
8040844729,76561198040844729,0,412
8086018788,Ridim201,1,57
8050122465,76561198050122465,0,166
8068083359,morttos,1,55
8041705272,D3ad3n3,1,299
8007060849,megatr0n69,1,639
8206561980,76561198206561980,0,42
8066578269,76561198066578269,0,89
8019295365,NaigHikariYami,1,315
8034662012,nain1,1,70
8092334959,RealAdam,1,155
8050753005,astronomicalnecronaut,1,229
8103117909,76561198103117909,0,61
8043467516,76561198043467516,0,0
8077376680,4n0m4ly,1,78
7961051810,76561197961051810,0,170
8058025958,muffinsmushrooms,1,0
8080556299,76561198080556299,0,108
8012258242,76561198012258242,0,0
8072893406,Nanoness,1,11
8025281122,NanoPi,1,427
8052909583,76561198052909583,0,86
8025419296,76561198025419296,0,19
8061991363,Napalm_,1,81
8094732138,76561198094732138,0,48
8014177534,76561198014177534,0,82
8097297119,Napstabooks,1,6
8081019354,76561198081019354,0,16
8072760480,Naranjita3560,1,199
8066254470,76561198066254470,0,0
8067269516,76561198067269516,0,45
8055325847,narrth,1,351
8054346195,shannonyo,1,68
8054591317,76561198054591317,0,162
7993092594,76561197993092594,0,0
8045305227,76561198045305227,0,0
8021849809,76561198021849809,0,0
8030821069,ThingyBloop,1,130
8059413532,Red_Ballon,1,13
8069614103,76561198069614103,0,51
8008797963,diSEMBOWELMENTAU,1,204
8063403881,76561198063403881,0,19
8074806338,natedogg_holder,1,53
8029282477,BleedingClear,1,0
8056515014,natfaulk,1,117
8019191136,76561198019191136,0,94
8046359931,76561198046359931,0,39
8098874169,nathaniielll,1,32
8067988181,76561198067988181,0,2
8049229154,NationalProtocol,1,131
8088231449,76561198088231449,0,26
8081808267,76561198081808267,0,51
8079365271,76561198079365271,0,55
8074411307,76561198074411307,0,0
8041433802,natsudrgneel,1,139
8071109367,76561198071109367,0,61
8041148444,knivesmakemefast,1,90
7989888449,76561197989888449,0,36
8081664043,eduardo281,1,92
8054856794,Jayden2242,1,432
8076124708,76561198076124708,0,7
8079528807,Isestorm,1,66
8078429010,NavisTheNoob,1,26
8084569451,navish1,1,115
8057973036,CaptainMustanG,1,0
8050351308,Zewaffleman,1,340
8044099975,xXNaxoXx,1,192
8058859372,XxnaytexX,1,51
8039358172,nazz223,1,17
8046851241,nazztic,1,110
8015847149,76561198015847149,0,85
8039554958,76561198039554958,0,117
8077468911,neatht,1,117
8060483469,Flamesoul22,1,298
8042039201,76561198042039201,0,102
8045757507,nonooblol,1,68
8025503374,76561198025503374,0,173
8003078133,Vileshadow,1,232
8025504906,76561198025504906,0,77
8043945829,imprisonmike,1,74
8092994886,76561198092994886,0,137
7970542592,76561197970542592,0,273
8043685536,76561198043685536,0,66
8055862537,76561198055862537,0,36
8076094895,NedSilver,1,60
8018687985,76561198018687985,0,94
8096311508,DonGusto,1,53
8062883260,76561198062883260,0,6
8070009139,heilighter,1,0
7991718935,76561197991718935,0,14
8036775398,76561198036775398,0,67
8081732050,76561198081732050,0,43
8074301386,76561198074301386,0,83
8060507477,ale_xandao,1,35
8083293252,76561198083293252,0,95
8086259989,EstGamingGG,1,169
7996238821,terencemok,1,110
8060131006,banterlop,1,97
8043149793,npeppers,1,103
8080296502,76561198080296502,0,19
8179991815,Nemuaus,1,161
7974597145,DG143,1,107
8004821435,76561198004821435,0,363
8058697186,neoisthe1,1,0
7969159666,ne21,1,580
8088027331,76561198088027331,0,31
8106211399,76561198106211399,0,55
8067878334,TheOneTurino,1,104
8059511869,76561198059511869,0,58
8090785024,76561198090785024,0,15
8044241326,booyah999,1,152
8001630675,Glitchhog,1,50
8030429063,76561198030429063,0,0
8046520512,H2Oblivion,1,74
8076179529,200220006,1,139
8063825731,76561198063825731,0,0
8041310702,chloejacobsx,1,1003
8052380738,76561198052380738,0,62
8075244761,76561198075244761,0,122
8042332404,76561198042332404,0,99
8009432224,slartbox1,1,46
8064314330,bunnycarrots,1,83
8096239381,N3R0777,1,114
8131841535,76561198131841535,0,50
8078742376,2unimaginative4u,1,23
8050718261,thetimegoesfastxd77,1,83
8049554361,derpderpderpherp,1,27
8079816995,BobloskiIndustries,1,278
8080982427,76561198080982427,0,11
8018410327,eazc,1,84
7972017423,76561197972017423,0,0
8019970090,76561198019970090,0,0
7960277635,76561197960277635,0,42
8049511816,76561198049511816,0,98
8041680949,Wheretherainbowsleeps,1,92
7965151561,Lord_Goateus,1,0
8062519382,nvrbd,1,59
8056964108,76561198056964108,0,0
8069017806,76561198069017806,0,17
8093763538,nevets28,1,44
8093813861,rickharrisonpawnshop,1,173
7969407671,76561197969407671,0,116
8073214650,Newboy65,1,598
8038021106,76561198038021106,0,185
8065425354,76561198065425354,0,84
7992584773,nex9,1,189
8043520536,Tander09,1,0
8046367351,76561198046367351,0,108
8052036924,210519992016,1,84
8057825968,sheshenus,1,89
8035308912,hokimleong,1,22
8048430868,76561198048430868,0,75
8040917796,NGPriest,1,345
8068922396,76561198068922396,0,5
8057691157,76561198057691157,0,20
8115853213,76561198115853213,0,0
8055367802,76561198055367802,0,67
8039503420,76561198039503420,0,132
7967231667,niceone12345,1,0
8040914212,76561198040914212,0,124
8085067028,76561198085067028,0,21
7973623100,Nick_S,1,127
8046089212,noizypuppy,1,159
8041232848,mr_pie_nice_cheese,1,244
8026090080,76561198026090080,0,224
8068629778,76561198068629778,0,142
8030373834,76561198030373834,0,47
8048001555,76561198048001555,0,100
8046686444,nickflig,1,268
8105153545,76561198105153545,0,27
8062718030,76561198062718030,0,69
8028963201,12345678989,1,0
8064769068,nicko9701,1,134
8057944974,76561198057944974,0,0
8073838674,76561198073838674,0,16
8077654238,Tossthefeathers,1,0
8021392019,swagking1996,1,79
7993036741,76561197993036741,0,0
8051895135,SECHSACHTACHT,1,34
8050350425,nic2339,1,106
8089842949,niggadave2,1,190
8057784104,76561198057784104,0,93
8045500373,76561198045500373,0,139
8060447230,night0fdarknes5,1,230
8091473594,ClamALone,1,13
8067485186,76561198067485186,0,174
8079924826,DramaLlamaYoutube,1,70
8120107003,76561198120107003,0,0
8102924305,gameoverk,1,0
8057609087,Illuminationz,1,94
8078743382,QuenchingAlarm1,1,146
8057178210,76561198057178210,0,21
8046211315,76561198046211315,0,174
8078497791,76561198078497791,0,0
8068521607,76561198068521607,0,16
8056336341,76561198056336341,0,59
8073024393,AsunaSempaii,1,20
8070728917,76561198070728917,0,114
8033173262,76561198033173262,0,71
8047367837,76561198047367837,0,0
8066675517,Nikavek,1,458
8024633064,nikhilOCE,1,241
8067574326,Underpaidassassin,1,0
8084173195,76561198084173195,0,0
8035893080,TFWUMastab82Sanic,1,425
8079521222,76561198079521222,0,230
8098422227,yosoygenial,1,50
8058151834,76561198058151834,0,0
8081711671,76561198081711671,0,192
8036617399,76561198036617399,0,116
8045657967,76561198045657967,0,119
8043464234,76561198043464234,0,132
8012040937,76561198012040937,0,50
8083596903,76561198083596903,0,54
8092381867,76561198092381867,0,66
7981615068,ozeyeball,1,179
8057993553,76561198057993553,0,0
8099138105,AllBlack117,1,91
8039861201,76561198039861201,0,55
8067195628,suitingn,1,488
8031630419,76561198031630419,0,28
8054581453,76561198054581453,0,60
8005864754,76561198005864754,0,52
8020511297,76561198020511297,0,0
8048936292,NintySoft77,1,86
8078390373,76561198078390373,0,51
8074464808,76561198074464808,0,116
8013059927,76561198013059927,0,0
8045789242,76561198045789242,0,74
8079748582,Nipsey,1,1750
8058719017,maayte,1,67
7967821469,Nirvesta,1,520
8044286355,Nishanji,1,60
8049952737,76561198049952737,0,124
8085249560,76561198085249560,0,18
8059741116,NitoBurrito,1,0
8041912618,76561198041912618,0,38
8055310434,Nitro212,1,82
8045365524,Nivean,1,122
8027275511,76561198027275511,0,35
7982141496,urosh998,1,117
7988784950,Nixus6,1,178
8067947102,76561198067947102,0,17
8081411567,76561198081411567,0,28
8048412445,76561198048412445,0,43
8027261371,newtwu,1,121
8017179727,BarryMannilol,1,153
8068529924,76561198068529924,0,29
8040917190,Ka2Dx,1,142
8027917426,angia93,1,236
8087612890,76561198087612890,0,58
8064893805,76561198064893805,0,107
8100073311,76561198100073311,0,0
8088826448,76561198088826448,0,19
8122747173,Deaththunderwolfx,1,14
8069915820,novace,1,88
8083364726,plz2halp,1,145
8097423775,improm8,1,93
8065026562,76561198065026562,0,57
8044127423,DipShiet,1,549
8032706277,76561198032706277,0,57
8082692111,NobleLegend,1,319
8016592205,76561198016592205,0,38
8068813992,76561198068813992,0,76
8101576927,ustupit,1,39
8012338493,Ravesman,1,486
8056965946,xXnocommentXx,1,0
8106396657,kong6456,1,58
8059049118,NocturnalPotato,1,173
8072427713,gogetfuckedcunt,1,0
7971330852,76561197971330852,0,0
8081440127,76561198081440127,0,0
8078768966,nogginess,1,75
8068457393,76561198068457393,0,34
8074722204,76561198074722204,0,98
7988467116,76561197988467116,0,21
8072412223,2910463,1,0
8056410587,76561198056410587,0,0
8086253170,76561198086253170,0,8
8045420600,76561198045420600,0,69
8012189830,76561198012189830,0,0
8020269668,alphalegion,1,0
7993524398,76561197993524398,0,30
8044571813,Nommnommmonster,1,84
8103359495,gfrwesaude,1,40
8033698382,76561198033698382,0,174
8081256095,Shad3Gam3r,1,52
8081274188,NoobPromedio,1,19
8039183543,76561198039183543,0,14
8064134436,weherphere,1,61
8031486094,76561198031486094,0,74
8088075961,chaffbags,1,72
8065160268,76561198065160268,0,59
8088807138,76561198088807138,0,109
8077727561,76561198077727561,0,11
7971598396,76561197971598396,0,23
7970347433,76561197970347433,0,349
8032350846,nl_noone,1,11
8069130485,aszuria,1,46
8074430595,76561198074430595,0,27
8055804232,76561198055804232,0,61
8092494600,76561198092494600,0,18
8097813371,hilomynameismilo,1,32
8061295781,Nopeism,1,12
8045670947,76561198045670947,0,29
7999351396,76561197999351396,0,75
8073828968,Nordo,1,0
8216710301,76561198216710301,0,6
7970980141,76561197970980141,0,0
8050822800,76561198050822800,0,162
8072151315,76561198072151315,0,26
