item_id,tag_name,tag_order
300340,adventure,1
281920,atmospheric,14
234820,software,0
44350,controller,16
348530,action,0
400,comedy,7
301910,atmospheric,14
275390,singleplayer,15
446040,fighting,1
341500,level editor,5
273580,fps,4
253030,kickstarter,11
386540,indie,3
326470,racing,0
203510,jrpg,9
466910,action,1
396160,2d,16
275100,atmospheric,17
312210,survival,1
262830,post-apocalyptic,11
263300,arcade,15
271670,ninja,1
7610,strategy,6
414190,multiplayer,5
12520,simulation,3
298360,action,5
367340,space,9
266210,rpgmaker,11
248390,indie,3
347040,action,1
468780,indie,1
425860,action,2
317280,choices matter,6
490860,atmospheric,1
332570,comedy,7
206210,superhero,4
221260,point & click,16
305380,on-rails shooter,3
485490,simulation,3
267530,adventure,1
389310,platformer,8
443260,turn-based,0
443800,local multiplayer,4
63710,indie,2
252030,gamemaker,0
491070,survival horror,0
261940,indie,2
223830,sci-fi,16
299840,mechs,3
286040,bullet time,14
391180,action,4
46520,post-apocalyptic,2
301750,strategy,3
308520,mmorpg,5
496940,indie,0
376520,comedy,7
315540,female protagonist,4
338330,action,2
361700,action,0
19900,stealth,5
403780,singleplayer,4
290770,singleplayer,18
324800,adventure,14
388430,tanks,12
331500,open world,0
7520,nudity,17
418250,sci-fi,6
458830,sports,3
48000,action,1
366160,rpg,0
329610,indie,0
24670,trains,4
337180,action,8
216290,time manipulation,4
249050,resource management,18
253330,survival horror,15
4890,rts,0
366250,funny,2
318690,futuristic,1
308080,early access,2
262510,adventure,0
263400,visual novel,10
391960,indie,1
243220,open world,9
343820,noir,1
381990,free to play,4
427660,great soundtrack,7
102600,action,3
338810,4x,5
214870,co-op,3
429940,free to play,2
496300,2d,1
209830,simulation,6
244730,funny,15
475490,dating sim,2
363420,hack and slash,5
287390,post-apocalyptic,17
234630,vr,14
283270,rpg,8
268220,twin stick shooter,6
11450,action-adventure,16
383120,sandbox,6
260210,adventure,8
376130,illuminati,1
293220,third-person shooter,5
325730,adventure,5
91600,shooter,5
273580,singleplayer,5
449350,casual,0
41900,comedy,4
434270,adventure,1
344260,rpg,0
294370,rpg,8
421180,action,1
46000,physics,1
107100,colorful,7
262100,action,3
228300,sci-fi,6
480500,massively multiplayer,5
317020,anime,1
410970,turn-based,3
274130,shooter,11
392450,detective,4
383950,puzzle,4
38210,casual,1
393380,strategy,16
336610,voxel,3
359800,first-person,9
224540,casual,12
250520,pixel graphics,11
239090,local co-op,3
302810,indie,2
430930,kickstarter,0
374570,time travel,2
370970,casual,0
300510,point & click,0
47000,singleplayer,4
324190,simulation,7
319910,platformer,6
465760,adventure,17
2540,shooter,1
361970,casual,2
11260,strategy,0
300040,massively multiplayer,17
449440,indie,2
252030,rpg,6
383020,early access,3
261700,cute,2
477160,funny,2
219150,indie,17
337980,story rich,4
253510,multiplayer,4
224380,audio production,3
340520,rogue-lite,2
370310,adventure,0
299340,strategy,4
212630,singleplayer,12
244630,first-person,18
331160,racing,1
372720,indie,1
385380,2d,2
274190,arcade,17
488220,difficult,4
476880,atmospheric,7
339800,2d,7
394480,casual,2
347430,casual,1
251990,character customization,19
3700,co-op,12
258050,strategy,11
209540,third-person shooter,4
7520,action rpg,18
269230,bullet hell,6
405720,indie,0
258220,fantasy,5
393350,local multiplayer,5
367580,great soundtrack,8
395400,casual,4
360,sci-fi,5
15950,casual,1
311250,puzzle-platformer,6
274500,isometric,10
310890,tactical rpg,9
503100,action,4
286340,adventure,13
370550,classic,2
313660,replay value,4
350080,funny,19
360730,indie,3
35720,3d vision,3
329490,action,3
461200,atmospheric,15
371180,funny,11
485370,multiplayer,0
364420,rpg,0
252490,action,16
550,local co-op,16
435790,indie,1
319300,trains,2
389690,strategy,1
340220,strategy,2
46490,horror,2
15500,casual,1
253230,action,8
245450,rpg,10
402880,hack and slash,16
336440,co-op,0
391270,simulation,11
366060,early access,1
383720,pirates,1
358460,fantasy,2
330180,action,4
376870,choices matter,3
341070,beat em up,1
35480,arcade,5
12340,comedy,0
249650,character customization,14
330570,top-down,2
496870,platformer,1
454970,platformer,4
201310,economy,10
394310,casual,17
375620,multiplayer,11
456690,strategy,0
491130,co-op,3
458170,local multiplayer,0
242640,third person,17
3980,city builder,3
339440,great soundtrack,3
440150,world war i,1
314660,side scroller,2
236790,simulation,2
476920,crime,6
474010,survival,11
306130,third person,6
402450,massively multiplayer,4
205090,great soundtrack,5
504490,action,6
232890,action,16
426290,multiple endings,7
360380,building,17
497470,tactical,19
353330,romance,1
399660,massively multiplayer,2
347620,dating sim,3
311800,hacking,8
317380,turn-based strategy,2
363930,turn-based combat,9
205230,gore,8
344910,shoot em up,13
216150,rpg,5
223830,indie,13
303410,open world,0
350700,anime,0
35700,adventure,1
310510,rpg,7
406150,atmospheric,11
208650,story rich,5
302350,comedy,1
385590,indie,1
25600,fantasy,5
401510,indie,1
1670,simulation,0
399140,indie,0
201510,memes,10
3020,singleplayer,12
235070,metroidvania,4
252250,space,10
467760,action,5
46500,mystery,6
464440,indie,0
409670,great soundtrack,4
42700,action,6
273820,mining,1
368720,massively multiplayer,9
473770,singleplayer,10
9060,1990s,7
214190,shooter,0
42700,multiplayer,0
367500,third person,15
362490,dungeon crawler,15
9900,adventure,9
328070,competitive,5
409440,funny,8
447270,replay value,17
368740,driving,1
265610,fantasy,1
359320,massively multiplayer,8
466870,education,3
206610,indie,3
70120,hacking,0
453710,casual,1
476240,puzzle,5
359550,competitive,16
242050,adventure,7
366860,massively multiplayer,1
380020,great soundtrack,2
312210,horror,8
290060,hacking,3
325730,action,1
265930,family friendly,5
346830,fantasy,0
317820,great soundtrack,2
399430,indie,3
3440,casual,0
292120,difficult,9
358170,action,3
284260,music,7
375250,casual,4
377140,first-person,11
303210,psychological horror,14
304410,strategy,7
278890,perma death,7
329490,fighting,9
218060,funny,18
230290,exploration,4
259940,casual,0
312970,story rich,7
384890,indie,4
434500,anime,10
368500,action,10
339840,indie,1
372540,multiplayer,9
290140,rpg,9
252250,strategy,1
373120,early access,5
342200,free to play,17
353550,horror,5
433380,adventure,2
300040,rpg,6
398710,casual,1
32360,story rich,2
331790,rpgmaker,4
337320,physics,10
3700,action,6
242940,rpg,9
352130,cult classic,3
12450,point & click,1
411690,vr,1
364940,cute,10
462960,replay value,15
266310,game development,7
40970,strategy,18
259450,space sim,8
208520,singleplayer,6
247660,atmospheric,16
233150,great soundtrack,3
102500,action,0
401170,strategy,0
494810,singleplayer,1
9350,robots,0
366210,tower defense,0
472060,strategy,4
319730,great soundtrack,6
375870,difficult,2
368050,strategy,2
434650,2d,0
485660,platformer,3
318970,dungeon crawler,3
33210,city builder,0
333250,anime,8
218640,story rich,14
347040,physics,4
485640,strategy,4
215930,isometric,0
317280,indie,7
368340,cyberpunk,11
204360,hack and slash,8
380220,multiplayer,3
354740,rpg,2
340310,story rich,0
47870,adventure,11
285980,action,8
230840,first-person,4
481870,strategy,15
372360,rpg,16
385020,chess,3
325520,point & click,0
217920,aliens,0
225840,memes,2
307690,mature,1
371120,dystopian,19
333330,singleplayer,4
224540,competitive,16
358830,rogue-lite,10
359620,classic,4
457520,indie,4
378270,indie,5
42910,indie,7
396120,post-apocalyptic,0
8930,singleplayer,0
209060,nudity,7
200010,physics,7
302490,resource management,3
289220,action,2
32610,action,0
444480,indie,0
395850,action,0
464230,singleplayer,8
293900,local multiplayer,2
325610,open world,14
385130,difficult,17
244160,classic,11
434730,sci-fi,6
33680,lovecraftian,13
363650,arcade,10
372250,alternate history,13
228280,magic,6
341860,fps,0
292840,adventure,0
92000,strategy,7
316930,fighting,3
32350,space,2
383100,classic,3
295870,rpg,0
233150,indie,7
394380,multiplayer,8
269610,adventure,3
436150,simulation,4
319510,horror,10
234710,strategy,3
47920,racing,2
320610,mystery,0
251910,strategy,1
439930,classic,1
224500,fantasy,15
329440,singleplayer,11
282760,singleplayer,4
12110,atmospheric,4
397550,rpg,15
440410,indie,0
233980,side scroller,14
98100,puzzle,2
261530,kickstarter,15
248310,platformer,5
302490,strategy,0
233270,adventure,1
269030,local multiplayer,3
107410,tactical,13
238910,sci-fi,12
384110,survival,3
278460,retro,11
276890,hack and slash,3
269770,online co-op,5
351230,multiplayer,1
337680,adventure,6
420440,turn-based,3
407900,singleplayer,14
259740,atmospheric,15
242530,co-op,1
465070,shoot em up,0
452320,local multiplayer,4
330580,exploration,6
461640,2d,4
435120,puzzle,2
251170,team-based,8
330990,casual,5
307880,first-person,7
344630,romance,3
340460,free to play,2
247910,zombies,7
327030,local multiplayer,8
238630,pixel graphics,0
453720,adventure,2
316240,simulation,1
444880,physics,15
328080,city builder,7
12530,action,1
27810,indie,1
448500,platformer,2
452970,indie,2
270150,survival,9
234390,sci-fi,3
344760,sandbox,18
2610,great soundtrack,10
351470,adventure,4
262120,war,5
521570,indie,1
246960,platformer,0
461560,pixel graphics,10
260230,rpg,14
432870,indie,0
6860,third person,9
455110,action,7
439740,casual,1
427970,rpg,4
242860,simulation,11
431180,exploration,3
302270,adventure,14
278530,singleplayer,7
369080,realistic,7
398630,point & click,3
245370,action,0
363360,indie,9
355250,space sim,1
325880,metroidvania,3
371300,atmospheric,11
442070,co-op,5
443460,casual,2
496610,top-down,0
452510,2d fighter,2
487380,minimalist,5
367780,action,2
384360,puzzle,5
262830,top-down shooter,13
15710,adventure,3
321830,casual,0
252110,colorful,11
371660,co-op,10
390670,adventure,2
299680,indie,4
409440,survival,6
329240,rogue-like,0
363610,futuristic,0
294770,sci-fi,0
398170,space,7
428750,local co-op,0
453960,simulation,0
460960,puzzle,14
328600,turn-based strategy,6
15320,trackir,10
308420,arena shooter,14
291480,action,13
295690,survival,4
241600,metroidvania,13
218060,difficult,8
433910,cyberpunk,0
422650,indie,6
450740,atmospheric,5
217200,funny,14
95300,action,11
362940,dungeon crawler,1
39690,singleplayer,0
419220,drama,1
249680,indie,7
432640,strategy,2
435050,casual,0
37100,mythology,2
383930,walking simulator,15
238320,sci-fi,17
282070,simulation,13
351220,adventure,2
426930,funny,4
244450,world war ii,17
308060,classic,12
443260,kickstarter,16
259450,exploration,0
358350,action,2
292600,difficult,5
329110,card game,9
200210,massively multiplayer,5
285740,simulation,5
447530,choices matter,18
232450,casual,0
409710,sci-fi,11
282680,anime,3
259780,casual,3
387770,software training,0
94400,swordplay,6
71000,simulation,12
250260,walking simulator,0
250500,perma death,1
278910,physics,0
318570,survival,2
12790,third-person shooter,2
277870,adventure,1
356050,walking simulator,1
412740,vr,0
409160,puzzle,11
299480,platformer,12
208400,story rich,1
322170,strategy,3
412450,pvp,14
377360,local multiplayer,2
227580,singleplayer,9
314160,adventure,17
263620,character action game,16
201510,multiplayer,2
10500,singleplayer,14
212500,action,5
325120,story rich,4
219760,isometric,2
355840,post-apocalyptic,12
511340,walking simulator,2
423950,side scroller,0
231310,space,1
219830,adventure,18
394850,action,3
402630,anime,2
363270,driving,5
448790,singleplayer,12
480900,mystery,0
325120,anime,14
251370,2d,3
446910,indie,0
263540,fantasy,9
322500,vr,19
313130,cyberpunk,1
113020,singleplayer,6
339800,strategy,6
102500,loot,10
40970,historical,5
339460,platformer,3
307010,board game,2
96000,atmospheric,11
269530,early access,0
302810,rpg,3
328080,2d,14
230290,simulation,1
307930,simulation,0
265630,free to play,15
468050,pixel graphics,2
2820,action,2
41060,great soundtrack,11
278530,rpg,3
359370,pirates,5
290140,open world,6
246070,singleplayer,0
349140,indie,6
466430,text-based,5
302240,shooter,0
396930,stealth,0
310380,moba,16
33460,simulation,8
11130,adventure,3
467960,2d,11
214870,fps,9
297270,indie,1
436560,first-person,10
354970,platformer,1
318530,anime,2
392020,action,5
509140,simulation,3
17080,online co-op,10
339500,casual,0
263200,2d,15
238750,crpg,12
10150,gore,3
373330,dark,2
342520,action,1
208750,adventure,8
292120,jrpg,10
333340,racing,2
435050,indie,4
448510,difficult,8
373970,spelling,6
365930,puzzle,2
312230,psychological horror,6
4850,multiplayer,2
96100,space,7
453270,building,6
348300,sokoban,0
1200,historical,1
436470,shoot em up,1
257730,action,13
251470,adventure,13
45700,difficult,8
220700,gamemaker,10
8340,parody,4
289800,point & click,5
47120,action,0
327070,rpg,19
288220,female protagonist,7
434980,adventure,0
207080,great soundtrack,0
224480,comedy,13
364190,retro,2
201570,twin stick shooter,4
206500,singleplayer,17
236930,story rich,8
357330,aliens,10
330840,medieval,10
302590,shooter,7
305960,early access,8
384690,physics,1
485860,short,18
223750,realistic,5
253390,detective,2
390520,2d,11
211400,short,15
394690,great soundtrack,5
318480,local co-op,4
256030,great soundtrack,15
6030,third-person shooter,16
454570,historical,1
218820,retro,7
246300,horror,5
448280,robots,1
329490,2d,10
465000,action,1
232790,episodic,11
317100,action,11
279900,mystery,10
359260,hidden object,1
381560,anime,0
490990,casual,0
234370,puzzle,4
397060,trading card game,16
389190,stealth,6
387530,movie,0
479150,puzzle,1
266210,perma death,15
339440,action,2
284160,physics,5
211180,platformer,1
357650,multiplayer,1
45770,zombies,9
462110,sports,0
289930,casual,4
420270,space,7
237870,simulation,3
304950,simulation,3
384210,puzzle,2
359440,jrpg,3
224580,third-person shooter,11
451600,local co-op,13
249330,management,1
320340,atmospheric,7
400170,multiplayer,3
330830,rpg,13
346940,rpg,2
297130,action,0
1930,singleplayer,6
416200,casual,2
251990,politics,0
451880,casual,2
331500,indie,9
40700,indie,17
317820,rogue-lite,4
434120,free to play,12
11150,mystery,3
248630,indie,1
270880,management,15
338050,casual,4
391420,space,17
305380,fps,7
322210,co-op,0
221260,singleplayer,11
458030,strategy,4
442000,indie,1
389850,choose your own adventure,1
243470,fps,4
251230,robots,8
94300,story rich,10
396360,indie,8
286750,casual,0
207350,remake,1
333730,turn-based combat,0
387400,indie,1
96100,great soundtrack,14
44650,simulation,0
302810,action rpg,0
370710,indie,0
344220,indie,0
30,war,8
248390,multiplayer,12
485570,retro,6
407290,singleplayer,6
329190,early access,3
10,first-person,16
487270,stylized,8
34030,naval,1
240760,turn-based,5
8650,racing,0
308270,strategy,2
334420,resource management,4
236430,fantasy,17
492130,cute,15
351250,fast-paced,4
385250,casual,2
263040,simulation,3
421670,horror,10
283940,simulation,9
290040,platformer,0
434880,top-down,12
295590,building,17
62000,singleplayer,0
94303,adventure,11
431910,indie,0
346940,sci-fi,9
260530,puzzle,0
415860,multiplayer,7
395900,board game,1
244430,casual,5
9800,third person,5
312610,anime,2
239350,perma death,13
377140,early access,1
496490,design & illustration,1
346550,puzzle,8
448230,action,2
1520,tactical,13
358390,action,2
384650,dark,2
387290,adventure,3
343280,2d,7
371850,sports,0
248550,co-op,10
17300,action,9
24780,real-time with pause,3
421110,survival,0
434260,casual,2
352950,zombies,6
449470,adventure,0
446330,text-based,0
341700,simulation,1
432020,stealth,6
231160,sci-fi,15
394720,indie,4
249550,indie,2
297370,action,2
233270,retro,4
24840,open world,9
455910,star wars,3
228300,action-adventure,18
389510,fantasy,0
210770,first-person,4
503980,choices matter,19
298890,classic,6
485620,card game,3
212480,sports,2
249650,indie,10
432980,minimalist,6
265590,strategy rpg,19
32800,medieval,12
465510,visual novel,6
387990,third person,0
440730,adventure,8
214490,aliens,12
371280,indie,4
341440,comedy,9
432410,rpg,1
344410,action,12
422650,adventure,2
204060,2d,15
228960,strategy,2
480900,adventure,7
437660,sci-fi,1
282210,turn-based,4
211360,singleplayer,4
302370,post-apocalyptic,6
492470,anime,0
331120,indie,2
336300,indie,3
389530,strategy,5
283840,bullet hell,0
296280,indie,0
334140,shoot em up,4
473840,action,1
447530,cute,11
216150,platformer,14
2210,classic,0
346850,puzzle,3
330580,underwater,11
40300,action,12
10130,time manipulation,12
32660,fps,0
98600,puzzle,5
421610,cute,3
338710,casual,15
225280,local multiplayer,9
257670,lovecraftian,5
403190,city builder,14
297750,multiplayer,3
371200,rogue-like,6
428740,sci-fi,7
65800,action rpg,4
369400,puzzle,17
300280,point & click,1
212700,action,1
227860,singleplayer,14
6850,assassin,5
334190,difficult,1
252530,multiplayer,4
271570,co-op,7
42960,grand strategy,15
331181,rpg,1
465780,basketball,11
321890,casual,3
297470,survival,16
1510,hacking,3
9760,strategy,0
471380,simulation,3
452340,adventure,6
431510,otome,9
243800,co-op,1
397330,action,0
332570,family friendly,6
415030,rpg,7
403560,survival,2
201790,female protagonist,13
286120,rpg,1
426000,singleplayer,7
350710,strategy,1
356520,walking simulator,6
17430,singleplayer,9
463270,indie,5
263500,co-op,1
215630,adventure,2
335220,puzzle,0
248390,simulation,0
21090,story rich,9
333980,funny,0
400370,point & click,3
320120,exploration,0
225280,multiplayer,1
492080,anime,0
409610,runner,0
503980,singleplayer,11
283080,action,5
60,first-person,12
378110,strategy,1
522590,horror,0
362310,local co-op,3
33900,military,6
323380,story rich,6
278930,2d,3
356580,indie,3
446640,female protagonist,3
454460,indie,0
312790,tactical rpg,2
427910,singleplayer,10
365800,simulation,4
244630,team-based,3
352720,early access,0
371200,turn-based combat,4
240970,comedy,3
290260,strategy,2
414950,space,4
395150,alternate history,16
261720,zombies,17
252410,rpg,5
365930,action,1
268050,action,18
409710,action,17
420840,indie,0
349670,indie,5
227000,pixel graphics,18
24840,atmospheric,11
413410,adventure,8
246420,tactical,6
368690,puzzle,0
282860,space,4
375930,2d,2
252950,4 player local,13
328760,rogue-lite,10
240,first-person,12
22300,character customization,12
316720,casual,12
388880,multiple endings,4
436530,space,10
409710,choices matter,14
411760,design & illustration,6
208730,adventure,2
35720,platformer,8
326720,great soundtrack,0
328070,first-person,4
298480,world war ii,1
433910,racing,3
302510,war,16
365800,dystopian,2
1280,action,10
345090,tower defense,1
65730,co-op,0
402340,action,4
373020,gaming,0
426000,strategy,2
324610,adventure,1
3710,singleplayer,0
382250,magic,3
212480,family friendly,17
323040,indie,0
461780,fantasy,5
235460,adventure,4
377430,casual,2
319630,time manipulation,12
301120,singleplayer,2
22300,fps,0
10130,bullet time,0
25910,strategy,1
35130,twin stick shooter,2
269030,great soundtrack,4
24010,strategy,15
207430,rogue-lite,11
364370,action,0
377250,indie,1
11340,retro,9
231740,turn-based,8
295690,sandbox,19
377290,2d,3
346120,comedy,0
219340,multiplayer,1
349580,action,1
335120,exploration,11
25900,tactical rpg,14
464700,crafting,11
385760,basketball,10
317290,adventure,2
463110,dating sim,0
291480,first-person,2
326110,top-down shooter,0
226580,realistic,6
45730,platformer,1
359810,cartoon,10
409370,pixel graphics,2
305960,indie,11
341750,stealth,1
227380,classic,2
354970,anime,0
327510,rpg,4
490980,adventure,1
386940,singleplayer,4
222640,rpg,6
346810,difficult,8
47890,strategy,5
326190,singleplayer,6
94303,casual,10
428740,2d,2
428940,massively multiplayer,1
223810,dungeon crawler,12
297750,historical,11
387290,great soundtrack,0
418190,2d,3
409660,2d,10
33680,indie,2
315850,indie,2
246740,horror,4
229520,action,10
298830,adventure,4
289440,rts,0
227000,post-apocalyptic,14
442710,indie,6
318600,great soundtrack,4
209650,sci-fi,19
397550,first-person,12
302210,adventure,1
414720,indie,12
42960,education,5
214700,casual,9
299340,survival,9
338320,indie,5
391460,adventure,8
345990,racing,8
522020,indie,6
211780,shooter,3
436480,simulation,4
359450,2d,6
336220,adventure,3
459520,platformer,8
230190,villain protagonist,8
317840,casual,4
229580,great soundtrack,5
491950,point & click,7
241930,sandbox,4
315660,driving,2
420550,action,5
315260,hack and slash,0
21100,action,5
350990,adventure,3
383780,choose your own adventure,3
251630,platformer,5
362380,indie,0
65980,futuristic,4
205650,adventure,1
469930,indie,2
236390,military,2
375900,co-op,4
297470,early access,11
338180,gore,12
416070,strategy,6
223510,open world,3
363130,fantasy,10
219910,dark humor,4
34830,sniper,3
243450,physics,6
448620,atmospheric,15
316600,bullet hell,3
27810,arcade,2
415480,female protagonist,4
2630,shooter,9
298560,action,2
15900,singleplayer,0
245450,dungeon crawler,4
366270,shoot em up,2
265810,pixel graphics,2
9070,survival horror,2
32420,local co-op,5
290020,puzzle,3
363680,singleplayer,2
368570,pixel graphics,2
208480,action,17
360380,shoot em up,10
448540,psychological horror,4
402310,strategy rpg,2
442070,board game,4
317360,online co-op,17
19000,psychological horror,0
12120,mature,2
211600,fantasy,3
375480,2d,8
348710,story rich,2
264080,rpg,8
18500,singleplayer,9
347280,shoot em up,11
57600,comedy,7
333340,indie,14
241620,crpg,10
384680,mechs,5
389510,atmospheric,17
12590,racing,0
208730,choices matter,8
310060,pixel graphics,2
92220,nudity,10
351810,action,1
491620,puzzle,4
65300,level editor,15
351630,multiplayer,0
314980,indie,10
475220,atmospheric,9
218640,funny,13
264340,adventure,7
459940,great soundtrack,0
259430,loot,1
290650,horror,0
333290,action,0
434650,action,5
108710,thriller,5
15710,puzzle,9
102600,score attack,15
299480,side scroller,19
34830,bullet time,1
513420,adventure,2
211440,puzzle,4
251430,comedy,6
261530,sci-fi,0
404180,anime,2
405970,action-adventure,5
369360,indie,1
287700,singleplayer,14
466050,casual,0
232010,first-person,8
266430,first-person,18
280910,runner,5
391220,third person,18
311190,platformer,9
290380,casual,4
387660,indie,2
19200,singleplayer,5
238460,local multiplayer,3
367500,fantasy,4
409660,pixel graphics,0
355800,tower defense,1
501220,vr,16
305640,sci-fi,2
347470,robots,0
318440,indie,0
379370,retro,0
260710,horror,3
256190,singleplayer,1
278360,story rich,16
413030,pve,4
348980,minimalist,3
282590,4x,0
461640,pixel graphics,7
499540,vr,5
429040,indie,1
491290,adventure,0
509220,illuminati,8
281920,arcade,13
365770,strategy,4
80360,adventure,12
361160,card game,3
261470,strategy,2
495980,atmospheric,15
401550,indie,1
384490,fantasy,18
345010,indie,5
351570,gore,4
330370,on-rails shooter,3
234390,shooter,4
344500,story rich,6
429720,psychological horror,5
449830,anime,6
113400,crime,2
363520,survival,5
351170,puzzle,2
346900,management,7
206500,sci-fi,13
18470,strategy,0
232790,crowdfunded,4
349680,action,5
264080,atmospheric,11
340320,cyberpunk,1
220860,retro,7
264140,open world,6
265610,story rich,4
351170,action,11
11340,2d,2
6920,cyberpunk,1
300060,survival,3
351970,third person,1
239120,difficult,4
263020,competitive,14
11330,singleplayer,2
449730,casual,6
332880,abstract,9
344480,indie,4
347080,adventure,0
270880,adventure,2
249330,casual,0
220440,adventure,15
414510,first-person,9
80,shooter,14
485640,classic,6
496990,great soundtrack,11
409670,pixel graphics,6
372800,open world,1
390520,pixel graphics,1
369580,gore,8
231910,action,14
239820,simulation,16
513150,horror,0
292860,point & click,3
204100,adventure,11
32400,star wars,1
295790,story rich,9
22670,third person,7
212070,open world,11
307900,simulation,1
425150,casual,2
392470,simulation,0
461780,real-time,6
393410,soccer,7
496950,indie,4
230070,adventure,4
233310,turn-based combat,5
266250,action,1
301700,puzzle,1
357300,indie,4
10180,co-op,8
252690,strategy,3
244950,casual,3
368360,action,17
244690,third person,2
218680,2d,18
328060,anime,2
369080,action,10
492430,adventure,7
211820,crafting,3
220820,gore,9
15170,singleplayer,7
283000,turn-based,3
305050,adventure,8
451130,rpg,4
399600,puzzle,4
102840,singleplayer,16
266110,rogue-lite,0
433280,fantasy,0
229580,first-person,15
264560,adventure,0
10240,adventure,0
293480,casual,5
13520,stealth,10
290770,adventure,15
292780,point & click,0
266410,multiplayer,9
495720,pixel graphics,3
41100,2d,11
251230,action,3
9070,atmospheric,10
7670,alternate history,12
72200,god game,10
284260,psychedelic,9
348820,sports,0
67000,first-person,2
403740,illuminati,3
383100,wargame,2
431510,romance,4
311170,casual,1
307760,singleplayer,3
496460,simulation,4
242590,character customization,3
220820,zombies,11
420,action,0
348670,survival,1
355100,turn-based,2
451990,historical,5
6300,third person,10
321360,massively multiplayer,9
409160,story rich,6
304290,superhero,3
312970,comedy,8
270150,tactical,6
377250,early access,2
517060,indie,2
253880,classic,3
243120,singleplayer,4
6310,atmospheric,9
201480,pixel graphics,3
225540,singleplayer,15
343250,aliens,3
387060,indie,4
511140,female protagonist,1
341760,platformer,4
308060,puzzle,2
476240,relaxing,9
390670,singleplayer,0
440140,action-adventure,1
369190,education,0
224920,gothic,6
337980,singleplayer,9
394720,rpgmaker,0
400160,strategy,2
236150,action,6
204100,third-person shooter,4
487330,puzzle,2
408760,management,3
319450,controller,4
453790,illuminati,4
225020,action-adventure,3
485440,tower defense,2
286040,first-person,4
227800,shooter,0
497430,simulation,1
451520,casual,2
22330,rpg,10
341120,action,1
233270,1980s,10
80310,noir,7
225260,beat em up,16
319470,ninja,4
500790,local multiplayer,6
402390,indie,4
474750,singleplayer,1
300540,horror,1
242640,action,13
433530,indie,12
433850,gore,9
273770,economy,1
265770,free to play,9
220700,fantasy,1
344340,simulation,4
405610,exploration,14
394230,class-based,15
491000,indie,4
429620,turn-based tactics,10
3820,female protagonist,0
348840,aliens,2
337630,visual novel,2
279900,cyberpunk,8
398900,casual,1
17580,first-person,6
316480,puzzle-platformer,6
490990,early access,5
356000,rpg,2
282070,choices matter,2
265690,great soundtrack,9
9010,fps,6
226860,moddable,14
399120,singleplayer,7
454460,family friendly,8
510780,turn-based,3
406650,choose your own adventure,3
297120,difficult,8
385380,building,9
346730,shooter,5
289130,great soundtrack,8
319270,programming,5
17450,romance,14
363360,sandbox,11
243470,atmospheric,5
323490,great soundtrack,5
352780,2d,6
384920,massively multiplayer,2
363440,sci-fi,14
312540,great soundtrack,2
33680,dark,4
264710,aliens,18
109600,hack and slash,7
344240,games workshop,8
24420,puzzle,18
33130,shooter,6
356570,dark humor,6
396650,nudity,5
444430,education,6
332500,shooter,8
6310,action,14
300060,first-person,0
233720,puzzle,19
388620,adventure,0
356380,adventure,3
384000,singleplayer,3
259490,indie,1
265770,multiplayer,11
281050,sexual content,2
334120,point & click,3
349150,indie,3
454540,action,5
290000,casual,1
237630,casual,5
322190,robots,14
23700,fantasy,4
65300,action,17
219150,difficult,19
406080,casual,4
18120,aliens,1
280180,great soundtrack,13
283230,adventure,0
338120,match 3,3
350970,platformer,4
356040,strategy,0
363440,shooter,3
229600,experimental,4
298630,simulation,16
235540,dark fantasy,7
328440,strategy,1
313400,score attack,15
384100,top-down shooter,10
308060,puzzle-platformer,13
350070,difficult,1
413150,pixel graphics,13
287580,singleplayer,2
32310,1980s,2
323630,indie,1
281370,singleplayer,0
491040,action,14
274350,cute,3
394280,family friendly,4
9200,sci-fi,7
325110,platformer,3
307670,isometric,15
381260,pixel graphics,0
289620,cult classic,0
261640,comedy,11
234160,action,4
496590,singleplayer,1
236690,strategy,9
12320,fantasy,9
287290,multiplayer,5
467220,pixel graphics,19
246760,turn-based,5
226860,sci-fi,19
367430,pixel graphics,0
12630,hack and slash,2
376300,fighting,7
406920,atmospheric,10
460890,cute,11
57690,rts,18
374040,crafting,2
339530,casual,9
245280,atmospheric,8
113200,procedural generation,5
253290,local multiplayer,4
341440,arcade,1
331340,minimalist,9
398890,early access,4
251510,puzzle,0
33790,casual,0
398210,indie,2
394510,survival,6
340960,rhythm,6
348820,multiplayer,3
239430,soundtrack,3
371120,adventure,17
259020,fantasy,7
277870,dungeon crawler,4
80340,2d,10
329490,anime,15
269230,local co-op,5
314010,action,6
10500,multiplayer,2
257970,turn-based,6
499120,adventure,0
294060,adventure,5
11450,adventure,19
63500,action,1
410850,rpg,6
238010,story rich,2
416450,indie,0
263640,zombies,0
344340,indie,0
267600,dating sim,0
201810,war,9
32340,music,8
389270,short,2
271240,economy,0
364480,retro,4
272470,singleplayer,9
394720,funny,2
205730,action,12
386360,survival,5
239160,fantasy,15
325180,animation & modeling,2
495720,action,2
432410,early access,3
476030,indie,6
434380,simulation,14
341020,action-adventure,12
463150,character customization,19
371520,real-time with pause,5
356180,vr,15
203350,turn-based strategy,1
332500,early access,15
318530,indie,10
443680,medieval,2
362160,fantasy,1
293460,zombies,3
361970,simulation,1
404860,top-down shooter,1
97330,trading card game,6
438080,action,1
102840,local co-op,6
227900,strategy,2
368230,medieval,5
248510,turn-based strategy,7
393930,multiplayer,2
